,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202409270001,0000000150,14,1,0.0833333333333333,0.0,0,60,0.4865930599369085,0.0,0.946372239747634,1268,1200,12,0,4,1,4,2,4,3,3,2,517,202409,1,1,202410,0,2,0,0,2,8.333333333333334,0.0,0.5654574132492114,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,2.540150014519528,1.4492278924774102
1,ins202408160001,0000000108,15,2,0.1666666666666666,0.0,0,64,0.5504495504495505,0.0,1.6063936063936064,1001,1608,12,-2,2,1,4,0,2,4,3,2,417,202408,1,1,202410,-2,3,0,0,3,11.166666666666666,0.0,0.8181818181818182,0.0,0,0,28.333333333333332,30,25,28.333333333333332,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,25,28.333333333333332,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,25,28.333333333333332,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,25,28.333333333333332,30,25,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,25.0,28.333333333333332,30.0,25.0,0.0,0.0,0.0,0.9457774932499123,0.7722839366444856
2,ins202407060001,0000000067,6,3,0.25,0.0,0,62,0.8062770562770563,0.0,1.0064935064935066,1848,1860,12,-3,2,1,4,0,3,3,3,2,1335,202407,1,1,202410,-3,4,0,0,4,12.916666666666666,0.0,1.057900432900433,0.0,0,0,26.75,30,21,26.75,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.75,30,21,26.75,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.75,30,21,26.75,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.666666666666668,29,21,25.666666666666668,29,21,0.0,0,0,0.0,0.0,0.0,25.666666666666668,29.0,21.0,25.666666666666668,29.0,21.0,0.0,0.0,0.0,1.6141407113045079,0.9122612750831192
3,ins202407120001,0000000073,15,3,0.0833333333333333,0.0,0,57,0.3570621468926553,0.0,3.6610169491525424,885,3240,36,-3,4,1,4,0,4,3,3,1,226,202407,1,1,202410,-3,4,0,0,4,2.5,0.0,0.6621468926553672,0.0,0,0,29.75,30,29,29.75,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.75,30,29,29.75,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.75,30,29,29.75,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.666666666666668,30,29,29.666666666666668,30,29,0.0,0,0,0.0,0.0,0.0,29.666666666666668,30.0,29.0,29.666666666666668,30.0,29.0,0.0,0.0,0.0,0.21667205137329815,-0.060202801994814314
4,ins202406240001,0000000055,13,4,0.3333333333333333,0.0,0,57,0.5209222886421861,0.0,1.506404782237404,1171,1764,12,-4,1,1,4,0,4,4,3,2,463,202406,1,1,202410,-4,5,0,0,5,12.25,0.0,1.023057216054654,0.0,0,0,26.4,30,22,26.4,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.4,30,22,26.4,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.4,30,22,26.4,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.0,28,22,26.0,28,22,0.0,0,0,0.0,0.0,0.0,26.0,28.0,22.0,26.0,28.0,22.0,0.0,0.0,0.0,1.1443625304192473,0.2539305562819999
5,ins202408120001,0000000104,14,2,0.0833333333333333,0.0,0,53,0.4315446339017051,0.0,0.8786359077231695,3988,3504,24,-2,4,0,2,1,4,2,3,2,1575,202408,1,1,202410,-2,3,0,0,3,6.083333333333333,0.0,0.5047642928786359,0.0,0,0,27.0,30,22,27.0,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,22,27.0,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,22,27.0,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,22,27.0,30,22,0.0,0,0,0.0,0.0,0.0,27.0,30.0,22.0,27.0,30.0,22.0,0.0,0.0,0.0,-0.08262179364836761,0.07633052219217057
6,ins202406030001,0000000034,8,4,0.3333333333333333,0.0,0,64,0.7562189054726368,0.0,2.8895522388059702,1005,2904,12,-4,3,0,4,0,3,2,3,2,518,202406,1,1,202410,-4,5,0,0,5,20.166666666666668,0.0,1.7194029850746269,0.0,0,0,27.8,30,23,27.8,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.8,30,23,27.8,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.8,30,23,27.8,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,29,23,27.0,29,23,0.0,0,0,0.0,0.0,0.0,27.0,29.0,23.0,27.0,29.0,23.0,0.0,0.0,0.0,-0.9394739918665386,1.408805051882304
7,ins202406300001,0000000061,14,4,0.3333333333333333,0.0,0,61,0.6067551266586249,0.0,1.1001206272617612,1658,1824,12,-4,3,0,4,2,3,4,3,2,854,202406,1,1,202410,-4,5,0,0,5,12.666666666666666,0.0,0.9734620024125452,0.0,0,0,28.6,30,25,28.6,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.6,30,25,28.6,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.6,30,25,28.6,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.333333333333332,30,29,29.333333333333332,30,29,0.0,0,0,0.0,0.0,0.0,29.333333333333332,30.0,29.0,29.333333333333332,30.0,29.0,0.0,0.0,0.0,2.864886949283348,0.9543463214790315
8,ins202406160001,0000000047,15,4,0.1666666666666666,0.0,0,62,0.461749885478699,0.0,1.4841960604672468,2183,3240,24,-4,3,0,4,1,4,1,3,2,873,202406,1,1,202410,-4,5,0,0,5,5.625,0.0,0.7091158955565735,0.0,0,0,28.6,30,24,28.6,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.6,30,24,28.6,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.6,30,24,28.6,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,24,27.666666666666668,30,24,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,24.0,27.666666666666668,30.0,24.0,0.0,0.0,0.0,0.5259263722000809,0.2540235451910883
9,ins202405310001,0000000031,11,5,0.2083333333333333,0.0,0,64,0.5398361876396128,0.0,1.804914370811616,1343,2424,24,-5,1,1,4,0,4,2,3,1,624,202405,1,1,202410,-5,6,0,0,6,4.208333333333333,0.0,0.9158600148920328,0.0,0,0,26.833333333333332,30,23,26.833333333333332,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.833333333333332,30,23,26.833333333333332,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.833333333333332,30,23,26.833333333333332,30,23,0.0,0,0,0.0,0.0,0.0,26.833333333333332,30.0,23.0,26.833333333333332,30.0,23.0,0.0,0.0,0.0,0.0,0,0,26.0,28,24,26.0,28,24,0.0,0,0,0.0,0.0,0.0,26.0,28.0,24.0,26.0,28.0,24.0,0.0,0.0,0.0,-0.7635098858170017,1.249695733799264
