aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202407310001,0000000183,13,5,0.4166666666666667,0.0,0,58,1.1542168674698796,0.0,9.050602409638554,415,3756,12,-5,3,1,4,1,4,2,3,2,166,202407,1,1,202412,-5,6,0,0,6,26.083333333333332,0.0,4.925301204819277
ins202409230001,0000000291,15,3,0.25,0.0,0,69,1.2551984877126654,0.0,10.003780718336484,529,5292,12,-3,3,0,4,0,3,4,3,2,223,202409,1,1,202412,-3,4,0,0,4,36.75,0.0,3.7561436672967865
ins202409150001,0000000275,13,3,0.25,0.0,0,63,0.6366594360086768,0.0,2.238611713665944,1844,4128,12,-3,3,0,3,1,4,2,3,2,830,202409,1,1,202412,-3,4,0,0,4,28.666666666666668,0.0,1.1963123644251628
ins202410160002,0000000338,8,2,0.16666666666666666,0.0,0,67,0.8400852878464818,0.0,3.300639658848614,469,1548,12,-2,4,0,4,1,4,1,3,2,265,202410,1,1,202412,-2,3,0,0,3,10.75,0.0,1.3901918976545842
ins202407210002,0000000164,14,5,0.4166666666666667,0.0,0,66,0.9011164274322169,0.0,5.6650717703349285,627,3552,12,-5,3,1,4,0,4,2,3,2,269,202407,1,1,202412,-5,6,0,0,6,24.666666666666668,0.0,3.2615629984051036
ins202406080001,0000000077,12,6,0.5,0.0,0,63,0.37354378053363396,0.0,0.6629086809470124,2661,1764,12,-6,2,1,3,3,4,4,2,2,847,202406,1,1,202412,-6,7,0,0,7,12.25,0.0,0.7049981210071402
ins202410020001,0000000309,13,2,0.16666666666666666,0.0,0,65,0.5756639901173564,0.0,0.9042618900555899,1619,1464,12,-2,3,1,4,0,2,3,3,2,810,202410,1,1,202412,-2,3,0,0,3,10.166666666666666,0.0,0.7263743051266214
ins202410220002,0000000350,15,2,0.16666666666666666,0.0,0,57,0.3991537376586742,0.0,1.6417489421720732,2127,3492,12,-2,3,1,4,0,4,2,3,1,558,202410,1,1,202412,-2,3,0,0,3,24.25,0.0,0.6727785613540197
ins202406110002,0000000084,14,6,0.25,0.0,0,64,0.4682405845980888,0.0,0.7082630691399663,3558,2520,24,-6,1,0,3,2,4,4,3,2,1561,202406,1,1,202412,-6,7,0,0,7,4.375,0.0,0.6453063518830804
ins202410200002,0000000346,14,2,0.16666666666666666,0.0,0,60,0.8687050359712231,0.0,6.215827338129497,556,3456,12,-2,4,1,4,0,4,2,3,1,195,202410,1,1,202412,-2,3,0,0,3,24.0,0.0,1.9046762589928057
ins202411190001,0000000405,10,1,0.08333333333333333,0.0,0,53,0.4835539784359219,0.0,0.7370001364815068,7327,5400,12,0,1,0,2,2,4,3,3,2,3093,202411,1,1,202412,0,2,0,0,2,37.5,0.0,0.5449706564760475
ins202410010001,0000000307,12,2,0.05555555555555555,0.0,0,61,0.31190926275992437,0.0,1.1778391740584557,6877,8100,36,-2,4,0,2,2,4,4,3,1,1920,202410,1,1,202412,-2,3,0,0,3,6.25,0.0,0.3773447724298386
ins202411150001,0000000397,15,1,0.08333333333333333,0.0,0,61,0.7567178502879078,0.0,1.9692898272552783,2084,4104,12,0,1,1,3,0,2,1,3,2,1235,202411,1,1,202412,0,2,0,0,2,28.5,0.0,0.9208253358925144
ins202408160001,0000000215,10,4,0.3333333333333333,0.0,0,63,0.7482252721249408,0.0,2.277330809275911,2113,4812,12,-4,2,1,4,0,2,1,3,1,1180,202408,1,1,202412,-4,5,0,0,5,33.416666666666664,0.0,1.5073355418835779
ins202406080002,0000000078,13,6,0.5,0.0,0,65,0.5420435510887772,0.0,0.9969849246231156,2985,2976,12,-6,2,1,4,0,3,1,3,2,1370,202406,1,1,202412,-6,7,0,0,7,20.666666666666668,0.0,1.040536013400335
ins202409290001,0000000303,15,3,0.25,0.0,0,66,0.6726998491704375,0.0,2.751131221719457,663,1824,12,-3,3,1,4,1,4,2,3,2,294,202409,1,1,202412,-3,4,0,0,4,12.666666666666666,0.0,1.3604826546003017
