aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202410160002,0000000338,9,11,0.9166666666666666,0.0,0,67,0.6145733461169702,0.0,1.4841802492809204,1043,1548,12,-11,4,0,4,1,4,1,3,2,512,202410,1,7,202509,-11,12,0,0,12,10.75,0.006944444444444444,1.975071907957814
ins202507180002,0000000888,11,2,0.16666666666666666,0.0,0,57,0.6321525885558583,0.0,2.517711171662125,734,1848,12,-2,4,0,4,1,4,3,3,2,310,202507,1,1,202509,-2,3,0,0,3,12.833333333333334,0.0,1.0517711171662125
ins202501280002,0000000546,8,8,0.6666666666666666,0.0,0,56,0.5921951219512195,0.0,1.838048780487805,1025,1884,12,-8,1,1,4,1,4,1,3,2,450,202501,1,1,202509,-8,9,0,0,9,13.083333333333334,0.0,1.8175609756097562
ins202507190001,0000000889,12,2,0.05555555555555555,0.0,0,58,0.47108540925266906,0.0,2.9626334519572954,2248,6660,36,-2,4,0,3,0,4,4,3,2,874,202507,1,1,202509,-2,3,0,0,3,5.138888888888889,0.0,0.6356761565836299
ins202502100002,0000000572,12,7,0.2916666666666667,0.0,0,55,0.5828658847526772,0.0,2.2886282508924016,3922,8976,24,-7,1,1,3,0,2,2,3,2,1912,202502,1,1,202509,-7,8,0,0,8,15.583333333333334,0.0,1.2503824579296277
ins202501270001,0000000543,15,8,0.2222222222222222,0.0,0,62,0.725,0.0,5.7681818181818185,880,5076,36,-8,3,0,4,2,2,4,3,2,497,202501,1,1,202509,-8,9,0,0,9,3.9166666666666665,0.0,2.006818181818182
ins202504010001,0000000671,15,5,0.4166666666666667,0.0,0,66,0.4819397993311037,0.0,1.1357859531772576,2990,3396,12,-5,2,0,4,1,3,2,3,2,1158,202504,1,1,202509,-5,6,0,0,6,23.583333333333332,0.0,0.9551839464882943
ins202507190002,0000000890,11,2,0.16666666666666666,0.0,0,64,0.7138461538461538,0.0,2.1784615384615384,650,1416,12,-2,3,0,4,2,4,3,3,2,346,202507,1,1,202509,-2,3,0,0,3,9.833333333333334,0.0,1.0769230769230769
ins202506270002,0000000846,15,3,0.25,0.0,0,58,0.9127849355797819,0.0,3.99603567888999,1009,4032,12,-3,3,1,4,0,4,2,3,2,585,202506,1,1,202509,-3,4,0,0,4,28.0,0.0,1.9117938553022795
ins202412200002,0000000468,15,9,0.75,0.0,0,56,0.6961805555555556,0.0,2.125,576,1224,12,-9,4,1,4,2,2,4,3,2,299,202412,1,1,202509,-9,10,0,0,10,8.5,0.0,2.2899305555555554
ins202501250001,0000000539,3,8,0.6666666666666666,0.0,0,53,0.4477848101265823,0.0,1.860759493670886,1264,2352,12,-8,1,1,4,1,4,2,3,1,370,202501,1,1,202509,-8,9,0,0,9,16.333333333333332,0.0,1.6882911392405062
ins202501030001,0000000495,15,8,0.3333333333333333,0.0,0,48,0.6330576502067623,0.0,0.9749452687910484,8222,8016,24,-8,3,0,2,2,4,3,3,2,4871,202501,1,1,202509,-8,9,0,0,9,13.916666666666666,0.0,0.9580394064704452
ins202411290001,0000000425,10,10,0.8333333333333334,0.0,0,62,0.5236032914681681,0.0,0.7327847553053269,2309,1692,12,-10,2,1,4,2,3,3,3,2,1068,202411,1,1,202509,-10,11,0,0,11,11.75,0.0,1.1342572542226073
ins202410240002,0000000354,15,11,0.3055555555555556,0.0,0,70,0.5853658536585366,0.0,7.52067868504772,943,7092,36,-11,3,1,4,2,4,4,3,2,355,202410,1,1,202509,-11,12,0,0,12,5.472222222222222,0.0,2.883351007423118
ins202507020002,0000000856,14,2,0.16666666666666666,0.0,0,59,0.7883817427385892,0.0,4.700414937759336,1205,5664,12,-2,3,1,4,1,4,4,3,2,478,202507,1,1,202509,-2,3,0,0,3,39.333333333333336,0.0,1.5717842323651452
ins202502160001,0000000583,13,7,0.19444444444444445,0.0,0,57,0.6212121212121212,0.0,8.440191387559809,1254,10584,36,-7,2,0,4,1,4,4,3,2,485,202502,1,7,202509,-7,8,0,0,8,8.166666666666666,0.003472222222222222,2.262360446570973
ins202411030001,0000000373,11,10,0.8333333333333334,0.0,0,59,0.42730844793713163,0.0,0.2168958742632613,5090,1104,12,-10,2,1,2,0,4,3,3,2,2083,202411,1,1,202509,-10,11,0,0,11,7.666666666666667,0.0,0.6080550098231827
ins202505080001,0000000745,11,4,0.3333333333333333,0.0,0,50,0.524417885843808,0.0,0.6701009684731094,4853,3252,12,-4,2,1,2,2,4,4,3,2,2274,202505,1,1,202509,-4,5,0,0,5,22.583333333333332,0.0,0.7477848753348444
ins202508280001,0000000969,8,1,0.08333333333333333,0.0,0,64,0.637114951164538,0.0,1.4154770848985725,1331,1884,12,-1,4,1,4,1,4,3,3,2,691,202508,1,1,202509,-1,2,0,0,2,13.083333333333334,0.0,0.7550713749060857
ins202412170001,0000000461,14,9,0.375,0.0,0,66,0.44151486097794823,0.0,2.7957813998082455,2086,5832,24,-9,3,0,4,0,4,3,3,1,678,202412,1,1,202509,-9,10,0,0,10,10.125,0.0,1.4899328859060403
ins202504090001,0000000687,13,5,0.4166666666666667,0.0,0,62,0.41613162118780095,0.0,0.4406099518459069,4984,2196,12,-5,2,0,2,0,4,1,3,2,1891,202504,1,7,202509,-5,6,0,0,6,15.25,0.027777777777777776,0.5997191011235955
ins202508180002,0000000950,12,1,0.027777777777777776,0.0,0,59,0.9262295081967213,0.0,18.959016393442624,488,9252,36,-1,1,1,4,2,4,2,3,2,195,202508,1,1,202509,-1,2,0,0,2,7.138888888888889,0.0,1.4528688524590163
ins202507160001,0000000883,14,2,0.08333333333333333,0.0,0,65,0.6722783389450057,0.0,4.552188552188552,891,4056,24,-2,3,1,4,2,4,3,3,2,430,202507,1,1,202509,-2,3,0,0,3,7.041666666666667,0.0,1.0516273849607183
ins202411300001,0000000427,14,10,0.4166666666666667,0.0,0,70,0.4804323518449497,0.0,1.3507267983600448,2683,3624,24,-10,3,1,4,0,2,3,3,2,1138,202411,1,1,202509,-10,11,0,0,11,6.291666666666667,0.0,1.0432351844949683
ins202501260002,0000000542,11,8,0.3333333333333333,0.0,0,59,0.5196304849884527,0.0,1.4133949191685913,2598,3672,24,-8,2,1,3,0,4,4,3,2,1197,202501,1,1,202509,-8,9,0,0,9,6.375,0.0,0.9907621247113164
ins202501120001,0000000513,13,8,0.3333333333333333,0.0,0,66,0.8226744186046512,0.0,9.209302325581396,688,6336,24,-8,3,1,4,1,4,2,3,2,302,202501,1,1,202509,-8,9,0,0,9,11.0,0.0,3.8924418604651163
ins202412140001,0000000455,14,9,0.75,0.0,0,63,0.6400443704936217,0.0,2.5490848585690515,1803,4596,12,-9,2,0,4,1,4,2,3,2,771,202412,1,1,202509,-9,10,0,0,10,31.916666666666668,0.0,2.5518580144204104
ins202408310002,0000000246,10,13,0.3611111111111111,0.0,0,66,0.5380811078140455,0.0,2.314540059347181,2022,4680,36,-13,4,1,4,1,3,3,3,2,958,202408,1,7,202509,-13,14,0,0,14,3.611111111111111,0.003968253968253968,1.3738872403560831
ins202503100002,0000000628,13,6,0.5,0.0,0,63,0.4733573063092514,0.0,0.9061784897025171,3059,2772,12,-6,2,0,3,1,4,3,3,2,1217,202503,1,1,202509,-6,7,0,0,7,19.25,0.0,0.92644655116051
ins202506230002,0000000838,14,3,0.25,0.0,0,65,0.44805384840503365,0.0,0.3090430201931519,3417,1056,12,-3,4,1,2,0,4,3,3,2,1443,202506,1,1,202509,-3,4,0,0,4,7.333333333333333,0.0,0.5253146034533216
ins202504210001,0000000711,14,5,0.4166666666666667,0.0,0,62,0.6349514563106796,0.0,2.633009708737864,515,1356,12,-5,3,1,4,0,2,1,3,2,214,202504,1,1,202509,-5,6,0,0,6,9.416666666666666,0.0,1.7320388349514564
ins202412030001,0000000433,12,9,0.75,0.0,0,68,0.6463903743315508,0.0,4.355614973262032,1496,6516,12,-9,4,1,4,0,4,2,3,1,424,202412,1,1,202509,-9,10,0,0,10,45.25,0.0,3.913101604278075
ins202503100001,0000000627,13,6,0.16666666666666666,0.0,0,71,0.7671732522796353,0.0,6.127659574468085,1645,10080,36,-6,4,0,4,1,3,4,3,2,982,202503,1,1,202509,-6,7,0,0,7,7.777777777777778,0.0,1.788449848024316
ins202507170002,0000000886,15,2,0.08333333333333333,0.0,0,66,0.5562347188264058,0.0,3.9315403422982884,818,3216,24,-2,2,1,4,2,2,3,3,2,321,202507,1,1,202509,-2,3,0,0,3,5.583333333333333,0.0,0.8838630806845966
ins202504120001,0000000693,11,5,0.20833333333333334,0.0,0,57,0.8061653432975245,0.0,1.6478281177020084,2141,3528,24,-5,2,1,3,3,4,2,3,2,1579,202504,1,1,202509,-5,6,0,0,6,6.125,0.0,1.1494628678187764
ins202503020001,0000000611,15,6,0.5,0.0,0,62,0.4585179714426391,0.0,0.6809453471196455,8124,5532,12,-6,2,0,2,0,4,4,3,2,3264,202503,1,1,202509,-6,7,0,0,7,38.416666666666664,0.0,0.7989906450024619
ins202501170001,0000000523,11,8,0.6666666666666666,0.0,0,56,0.4742936544696619,0.0,0.8114867994441871,2159,1752,12,-8,2,0,4,0,4,3,3,2,878,202501,1,1,202509,-8,9,0,0,9,12.166666666666666,0.0,1.01528485409912
ins202503270001,0000000661,13,6,0.5,0.0,0,53,0.5151133501259446,0.0,1.0428211586901763,2382,2484,12,-6,3,1,3,0,4,2,3,2,1020,202503,1,1,202509,-6,7,0,0,7,17.25,0.0,1.0365239294710327
ins202506190001,0000000829,13,3,0.125,0.0,0,59,0.542608695652174,0.0,6.052173913043478,575,3480,24,-3,3,1,4,0,4,2,3,1,167,202506,1,1,202509,-3,4,0,0,4,6.041666666666667,0.0,1.2991304347826087
ins202507050001,0000000861,6,2,0.16666666666666666,0.0,0,55,0.6104944500504541,0.0,2.7971745711402622,991,2772,12,-2,3,0,4,2,4,3,3,1,374,202507,1,1,202509,-2,3,0,0,3,19.25,0.0,1.0766902119071644
ins202411200001,0000000407,10,10,0.4166666666666667,0.0,0,55,0.7637906647807637,0.0,2.3253182461103252,2828,6576,24,-10,2,0,3,1,4,2,3,2,1886,202411,1,1,202509,-10,11,0,0,11,11.416666666666666,0.0,1.7326732673267327
ins202507310002,0000000914,14,2,0.16666666666666666,0.0,0,47,0.5141093474426808,0.0,0.9947089947089947,1134,1128,12,-2,4,1,1,2,4,4,3,2,489,202507,1,1,202509,-2,3,0,0,3,7.833333333333333,0.0,0.6798941798941799
ins202508090002,0000000932,15,1,0.041666666666666664,0.0,0,57,0.5554585152838428,0.0,2.6724890829694323,2290,6120,24,-1,1,1,3,0,2,2,3,2,1017,202508,1,1,202509,-1,2,0,0,2,10.625,0.0,0.6668122270742358
ins202505110002,0000000752,15,4,0.16666666666666666,0.0,0,56,0.5880713489409142,0.0,3.2642140468227425,1794,5856,24,-4,2,1,3,0,4,2,3,2,811,202505,1,1,202509,-4,5,0,0,5,10.166666666666666,0.0,1.1321070234113713
ins202508090001,0000000931,14,1,0.027777777777777776,0.0,0,71,0.5982028241335045,0.0,5.684210526315789,779,4428,36,-1,1,1,4,0,3,2,3,2,343,202508,1,1,202509,-1,2,0,0,2,3.4166666666666665,0.0,0.7560975609756098
ins202504050001,0000000679,13,5,0.4166666666666667,0.0,0,65,0.9466950959488273,0.0,4.452025586353945,469,2088,12,-5,3,0,4,0,3,2,3,2,270,202504,1,1,202509,-5,6,0,0,6,14.5,0.0,2.8017057569296377
ins202503280002,0000000664,12,6,0.5,0.0,0,67,0.7897727272727273,0.0,3.409090909090909,880,3000,12,-6,4,1,4,1,3,4,3,2,445,202503,1,1,202509,-6,7,0,0,7,20.833333333333332,0.0,2.4943181818181817
ins202409300001,0000000305,14,12,0.5,0.0,0,68,0.5754512635379061,0.0,3.7949458483754515,1385,5256,24,-12,4,0,4,0,2,3,3,2,578,202409,1,1,202509,-12,13,0,0,13,9.125,0.0,2.472924187725632
ins202505100001,0000000749,12,4,0.3333333333333333,0.0,0,49,0.4882713821725009,0.0,0.2446770119090581,5542,1356,12,-4,1,1,2,3,4,2,3,2,2593,202505,1,1,202509,-4,5,0,0,5,9.416666666666666,0.0,0.569830386142187
ins202502080001,0000000567,13,7,0.2916666666666667,0.0,0,65,0.5925925925925926,0.0,2.1925925925925926,1620,3552,24,-7,3,1,4,0,4,2,3,2,812,202502,1,1,202509,-7,8,0,0,8,6.166666666666667,0.0,1.2320987654320987
ins202410070002,0000000320,14,11,0.4583333333333333,0.0,0,69,0.3614564831261101,0.0,2.4511545293072823,1126,2760,24,-11,4,0,4,0,3,1,3,1,292,202410,1,1,202509,-11,12,0,0,12,4.791666666666667,0.0,1.4849023090586146
ins202506210001,0000000833,15,3,0.125,0.0,0,73,0.6521739130434783,0.0,4.057971014492754,1035,4200,24,-3,2,0,4,2,4,3,3,2,500,202506,1,1,202509,-3,4,0,0,4,7.291666666666667,0.0,1.1594202898550725
ins202412090002,0000000446,10,9,0.75,0.0,0,57,0.4070307318151669,0.0,0.7800132655317268,4523,3528,12,-9,3,1,2,1,4,1,3,1,1547,202412,1,1,202509,-9,10,0,0,10,24.5,0.0,0.9920406809639619
ins202501130002,0000000516,10,8,0.3333333333333333,0.0,0,56,0.4592529711375212,0.0,0.8505942275042445,4712,4008,24,-8,2,1,2,2,4,3,3,2,1997,202501,1,1,202509,-8,9,0,0,9,6.958333333333333,0.0,0.7427843803056027
ins202412010002,0000000430,14,9,0.75,0.0,0,63,0.34775280898876404,0.0,1.0584269662921348,1780,1884,12,-9,3,0,4,0,1,3,3,1,462,202412,1,1,202509,-9,10,0,0,10,13.083333333333334,0.0,1.1415730337078651
ins202408010001,0000000185,12,13,0.5416666666666666,0.0,0,53,0.5054171180931745,0.0,2.8342361863488623,1846,5232,24,-13,3,0,3,1,4,3,3,2,715,202408,1,1,202509,-13,14,0,0,14,9.083333333333334,0.0,2.0406283856988083
ins202503260001,0000000659,11,6,0.5,0.0,0,65,0.41783863804589194,0.0,0.4085862324204293,2702,1104,12,-6,2,0,4,0,4,2,3,2,1037,202503,1,7,202509,-6,7,0,0,7,7.666666666666667,0.011904761904761904,0.6221317542561066
ins202411250002,0000000418,15,10,0.8333333333333334,0.0,0,61,1.0697115384615385,0.0,5.625,416,2340,12,-10,3,1,4,1,4,2,3,2,250,202411,1,7,202509,-10,11,0,0,11,16.25,0.015151515151515152,5.757211538461538
ins202506080001,0000000807,15,3,0.25,0.0,0,62,0.7066246056782335,0.0,3.7570977917981074,1268,4764,12,-3,3,0,4,0,2,2,3,2,499,202506,1,1,202509,-3,4,0,0,4,33.083333333333336,0.0,1.6458990536277602
ins202504200002,0000000710,9,5,0.4166666666666667,0.0,0,53,0.44617932339720845,0.0,0.8317955997161107,4227,3516,12,-5,3,0,2,0,4,3,3,2,1593,202504,1,1,202509,-5,6,0,0,6,24.416666666666668,0.0,0.7927608232789212
ins202504210002,0000000712,15,5,0.4166666666666667,0.0,0,56,0.6379843118611838,0.0,0.593296886142144,4207,2496,12,-5,1,1,3,0,4,1,3,2,2476,202504,1,7,202509,-5,6,0,0,6,17.333333333333332,0.041666666666666664,0.8851913477537438
ins202508010002,0000000916,14,1,0.08333333333333333,0.0,0,57,0.5743895513912549,0.0,1.2367972742759796,3522,4356,12,-1,3,1,3,0,4,1,3,2,1660,202508,1,1,202509,-1,2,0,0,2,30.25,0.0,0.6774559909142532
ins202503060002,0000000620,12,6,0.5,0.0,0,62,0.6856540084388185,0.0,2.7848101265822787,474,1320,12,-6,2,1,4,0,4,2,3,2,215,202503,1,1,202509,-6,7,0,0,7,9.166666666666666,0.0,2.0780590717299576
ins202508180001,0000000949,7,1,0.08333333333333333,0.0,0,69,1.1724137931034482,0.0,6.645030425963489,493,3276,12,-1,3,1,4,3,3,4,3,2,305,202508,1,1,202509,-1,2,0,0,2,22.75,0.0,1.7261663286004056
