,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202502180002,0000000588,13,14,0.5833333333333334,0.0,0,60,0.4807174887892376,0.0,2.0233183856502244,1115,2256,24,-14,2,0,4,2,4,3,3,2,442,202502,1,1,202604,-14,15,0,0,15,3.9166666666666665,0.0,1.660986547085202,0.0,0,0,27.083333333333332,30,22,27.083333333333332,30,22,0.0,0,0,0.0,0.0,0.0,27.083333333333332,30.0,22.0,27.083333333333332,30.0,22.0,0.0,0.0,0.0,0.0,0,0,27.22222222222222,30,23,27.22222222222222,30,23,0.0,0,0,0.0,0.0,0.0,27.22222222222222,30.0,23.0,27.22222222222222,30.0,23.0,0.0,0.0,0.0,0.0,0,0,26.166666666666668,30,23,26.166666666666668,30,23,0.0,0,0,0.0,0.0,0.0,26.166666666666668,30.0,23.0,26.166666666666668,30.0,23.0,0.0,0.0,0.0,0.0,0,0,25.0,28,23,25.0,28,23,0.0,0,0,0.0,0.0,0.0,25.0,28.0,23.0,25.0,28.0,23.0,0.0,0.0,0.0,1.469267725045702,1.1790855893609304
1,ins202506210001,0000000833,15,10,0.4166666666666667,0.0,0,73,0.4821029082774049,0.0,2.348993288590604,1788,4200,24,-10,2,0,4,2,3,3,3,2,687,202506,1,1,202604,-10,11,0,0,11,7.291666666666667,0.0,1.4608501118568231,0.0,0,0,27.0,30,19,27.0,30,19,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.555555555555557,30,19,26.555555555555557,30,19,0.0,0,0,0.0,0.0,0.0,26.555555555555557,30.0,19.0,26.555555555555557,30.0,19.0,0.0,0.0,0.0,0.0,0,0,26.0,30,19,26.0,30,19,0.0,0,0,0.0,0.0,0.0,26.0,30.0,19.0,26.0,30.0,19.0,0.0,0.0,0.0,0.0,0,0,24.666666666666668,30,19,24.666666666666668,30,19,0.0,0,0,0.0,0.0,0.0,24.666666666666668,30.0,19.0,24.666666666666668,30.0,19.0,0.0,0.0,0.0,1.093697369998426,1.6726178941382988
2,ins202505130001,0000000755,10,11,0.9166666666666666,0.0,0,56,0.606457242582897,0.0,1.942408376963351,2292,4452,12,-11,3,1,4,1,4,4,3,2,1019,202505,1,1,202604,-11,12,0,0,12,30.916666666666668,0.0,2.386998254799302,0.0,0,0,27.666666666666668,30,23,27.666666666666668,30,23,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,23.0,27.666666666666668,30.0,23.0,0.0,0.0,0.0,0.0,0,0,27.11111111111111,30,23,27.11111111111111,30,23,0.0,0,0,0.0,0.0,0.0,27.11111111111111,30.0,23.0,27.11111111111111,30.0,23.0,0.0,0.0,0.0,0.0,0,0,27.333333333333332,30,24,27.333333333333332,30,24,0.0,0,0,0.0,0.0,0.0,27.333333333333332,30.0,24.0,27.333333333333332,30.0,24.0,0.0,0.0,0.0,0.0,0,0,25.333333333333332,27,24,25.333333333333332,27,24,0.0,0,0,0.0,0.0,0.0,25.333333333333332,27.0,24.0,25.333333333333332,27.0,24.0,0.0,0.0,0.0,3.395257838750197,1.3931095541720633
3,ins202509250001,0000001025,15,7,0.5833333333333334,0.0,0,60,0.4420253164556962,0.0,0.8020253164556962,1975,1584,12,-7,1,0,4,0,4,1,3,2,741,202509,1,1,202604,-7,8,0,0,8,11.0,0.0,0.909873417721519,0.0,0,0,27.375,30,16,27.375,30,16,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.375,30,16,27.375,30,16,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,16,26.666666666666668,30,16,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,16.0,26.666666666666668,30.0,16.0,0.0,0.0,0.0,0.0,0,0,25.0,30,16,25.0,30,16,0.0,0,0,0.0,0.0,0.0,25.0,30.0,16.0,25.0,30.0,16.0,0.0,0.0,0.0,-0.7578256093752754,1.1342523462199936
4,ins202602060002,0000001294,14,2,0.1666666666666666,0.0,0,55,0.963276836158192,0.0,6.135593220338983,708,4344,12,-1,2,1,4,2,4,3,3,2,320,202602,1,1,202604,-1,3,0,0,3,30.166666666666668,0.0,1.9858757062146888,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,26.0,28.333333333333332,30.0,26.0,0.0,0.0,0.0,2.2792526092087164,1.7218556368213607
5,ins202411100001,0000000387,13,17,0.7083333333333334,0.0,0,71,0.8287461773700305,0.0,9.174311926605505,654,6000,24,-17,3,0,4,3,3,4,3,2,292,202411,1,1,202604,-17,18,0,0,18,10.416666666666666,0.0,7.327217125382263,0.0,0,0,27.75,30,24,27.75,30,24,0.0,0,0,0.0,0.0,0.0,27.75,30.0,24.0,27.75,30.0,24.0,0.0,0.0,0.0,0.0,0,0,27.666666666666668,30,24,27.666666666666668,30,24,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,24.0,27.666666666666668,30.0,24.0,0.0,0.0,0.0,0.0,0,0,27.666666666666668,30,24,27.666666666666668,30,24,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,24.0,27.666666666666668,30.0,24.0,0.0,0.0,0.0,0.0,0,0,26.666666666666668,28,24,26.666666666666668,28,24,0.0,0,0,0.0,0.0,0.0,26.666666666666668,28.0,24.0,26.666666666666668,28.0,24.0,0.0,0.0,0.0,1.8404212247347433,1.3398664005539622
6,ins202602080001,0000001297,13,2,0.0833333333333333,0.0,0,60,0.6153846153846154,0.0,5.375565610859729,1326,7128,24,-1,4,1,4,2,4,3,3,2,519,202602,1,1,202604,-1,3,0,0,3,12.375,0.0,1.0633484162895928,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,0.0,0.0,0.0,28.666666666666668,30.0,28.0,28.666666666666668,30.0,28.0,0.0,0.0,0.0,2.3317850425705613,1.642575312154072
7,ins202603070001,0000001351,14,1,0.0833333333333333,0.0,0,67,0.7651487988526353,0.0,0.5980638221584798,2789,1668,12,-1,2,1,3,0,3,4,3,2,1995,202603,1,1,202604,-1,2,0,0,2,11.583333333333334,0.0,0.8149874506991753,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,1.1453559768305248,0.7297865461605801
8,ins202602040002,0000001290,13,2,0.1666666666666666,0.0,0,55,0.9155027932960894,0.0,3.4860335195530725,1432,4992,12,-1,2,1,4,0,4,3,3,2,895,202602,1,1,202604,-1,3,0,0,3,34.666666666666664,0.0,1.496508379888268,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,0.0,0.0,0.0,28.666666666666668,30.0,28.0,28.666666666666668,30.0,28.0,0.0,0.0,0.0,1.046017185614107,0.9763675623247126
9,ins202505030001,0000000735,15,11,0.9166666666666666,0.0,0,66,0.5650446871896723,0.0,2.0854021847070507,1007,2100,12,-11,4,0,4,1,3,3,3,2,394,202505,1,7,202604,-11,12,0,0,12,14.583333333333334,0.0069444444444444,2.476663356504469,0.08333333333333333,1,0,27.583333333333332,30,21,27.583333333333332,30,21,0.08333333333333333,1,0,0.08333333333333333,1.0,0.0,27.583333333333332,30.0,21.0,27.583333333333332,30.0,21.0,0.08333333333333333,1.0,0.0,0.1111111111111111,1,0,27.11111111111111,30,21,27.11111111111111,30,21,0.1111111111111111,1,0,0.1111111111111111,1.0,0.0,27.11111111111111,30.0,21.0,27.11111111111111,30.0,21.0,0.1111111111111111,1.0,0.0,0.0,0,0,27.166666666666668,30,21,27.166666666666668,30,21,0.0,0,0,0.0,0.0,0.0,27.166666666666668,30.0,21.0,27.166666666666668,30.0,21.0,0.0,0.0,0.0,0.0,0,0,27.0,30,21,27.0,30,21,0.0,0,0,0.0,0.0,0.0,27.0,30.0,21.0,27.0,30.0,21.0,0.0,0.0,0.0,1.1699017952558348,1.6039296667150182
