aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202411120002,0000000392,12,3,0.25,0.0,0,57,0.5433467741935484,0.0,1.9596774193548387,992,1944,12,-3,1,0,4,1,4,1,3,2,377,202411,1,1,202502,-3,4,0,0,4,13.5,0.0,1.033266129032258
ins202501060002,0000000502,13,1,0.08333333333333333,0.0,0,61,0.5886824324324325,0.0,1.5050675675675675,2368,3564,12,-1,4,0,4,0,4,4,3,2,1097,202501,1,1,202502,-1,2,0,0,2,24.75,0.0,0.7141047297297297
ins202412080001,0000000443,13,2,0.05555555555555555,0.0,0,64,0.5169606512890095,0.0,6.985074626865671,737,5148,36,-2,4,1,4,0,4,2,2,2,238,202412,1,1,202502,-2,3,0,0,3,3.9722222222222223,0.0,0.9050203527815468
ins202501100002,0000000510,15,1,0.027777777777777776,0.0,0,71,0.7536679536679537,0.0,10.591505791505792,1295,13716,36,-1,2,1,4,0,2,4,3,2,595,202501,1,1,202502,-1,2,0,0,2,10.583333333333334,0.0,1.047876447876448
ins202501060001,0000000501,9,1,0.027777777777777776,0.0,0,65,0.6702937976060935,0.0,6.228509249183896,919,5724,36,-1,2,1,4,2,4,1,3,2,457,202501,1,1,202502,-1,2,0,0,2,4.416666666666667,0.0,0.8433079434167573
ins202412260002,0000000480,11,2,0.16666666666666666,0.0,0,55,0.7170658682634731,0.0,2.7664670658682633,668,1848,12,-2,4,1,4,0,4,4,3,2,325,202412,1,1,202502,-2,3,0,0,3,12.833333333333334,0.0,1.1781437125748504
ins202409230001,0000000291,10,5,0.4166666666666667,0.0,0,69,0.9246376811594202,0.0,5.113043478260869,1035,5292,12,-5,3,0,4,0,3,4,3,2,516,202409,1,1,202502,-5,6,0,0,6,36.75,0.0,3.055072463768116
ins202411210001,0000000409,12,3,0.25,0.0,0,49,0.4998128041931861,0.0,1.3747660052414825,2671,3672,12,-3,2,0,3,1,4,2,3,2,1029,202411,1,1,202502,-3,4,0,0,4,25.5,0.0,0.8435043055035567
ins202411230001,0000000413,14,3,0.25,0.0,0,51,0.9483443708609272,0.0,4.847682119205298,755,3660,12,-3,2,1,4,1,4,4,3,2,411,202411,1,1,202502,-3,4,0,0,4,25.416666666666668,0.0,2.1602649006622516
ins202411130001,0000000393,15,3,0.125,0.0,0,63,0.5588835942818243,0.0,3.4962559564329476,1469,5136,24,-3,3,1,4,0,4,3,3,2,607,202411,1,1,202502,-3,4,0,0,4,8.916666666666666,0.0,0.9959155888359428
