,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202406110002,0000000084,11,3,0.125,0.0,0,64,0.4682405845980888,0.0,0.7082630691399663,3558,2520,24,-3,1,0,3,2,4,4,3,2,1561,202406,1,1,202409,-3,4,0,0,4,4.375,0.0,0.5567734682405846,0.0,0,0,27.25,30,23,27.25,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.25,30,23,27.25,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.25,30,23,27.25,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.333333333333332,30,23,26.333333333333332,30,23,0.0,0,0,0.0,0.0,0.0,26.333333333333332,30.0,23.0,26.333333333333332,30.0,23.0,0.0,0.0,0.0,1.0622600993670148,0.6267329749727617
1,ins202407150001,0000000151,12,2,0.0555555555555555,0.0,0,67,0.5962807438512298,0.0,2.5266946610677863,1667,4212,36,-2,4,1,4,2,4,1,3,2,877,202407,1,1,202409,-2,3,0,0,3,3.25,0.0,0.7366526694661067,0.0,0,0,28.333333333333332,30,27,28.333333333333332,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,27,28.333333333333332,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,27,28.333333333333332,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,27,28.333333333333332,30,27,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,27.0,28.333333333333332,30.0,27.0,0.0,0.0,0.0,1.9869229390401066,0.7881785871600681
2,ins202407230001,0000000167,14,2,0.0833333333333333,0.0,0,62,0.9045138888888888,0.0,11.583333333333334,576,6672,24,-2,2,0,4,2,4,2,3,1,243,202407,1,1,202409,-2,3,0,0,3,11.583333333333334,0.0,1.8697916666666667,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,0.0,0.0,0.0,29.0,30.0,28.0,29.0,30.0,28.0,0.0,0.0,0.0,-0.3801161283218779,0.8867463889041147
3,ins202405060001,0000000011,14,4,0.3333333333333333,0.0,0,61,0.7028862478777589,0.0,4.726655348047538,589,2784,12,-4,4,0,4,1,2,3,3,1,182,202405,1,1,202409,-4,5,0,0,5,19.33333333333333,0.0,2.278438030560272,0.0,0,0,27.2,30,25,27.2,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.2,30,25,27.2,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.2,30,25,27.2,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,29,25,27.0,29,25,0.0,0,0,0.0,0.0,0.0,27.0,29.0,25.0,27.0,29.0,25.0,0.0,0.0,0.0,0.09855705267220435,0.8481560378913693
4,ins202408090002,0000000202,14,1,0.0833333333333333,0.0,0,65,0.8095238095238095,0.0,4.7936507936507935,1134,5436,12,-1,1,1,4,0,3,1,3,2,465,202408,1,1,202409,-1,2,0,0,2,37.75,0.0,1.208994708994709,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.10971361323796142,0.6115753853078155
5,ins202407230002,0000000168,12,2,0.1666666666666666,0.0,0,52,0.5737122557726465,0.0,2.7921847246891653,1126,3144,12,-2,3,0,4,1,2,3,3,1,384,202407,1,1,202409,-2,3,0,0,3,21.83333333333333,0.0,1.0390763765541742,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,0.0,0.0,0.0,28.666666666666668,30.0,27.0,28.666666666666668,30.0,27.0,0.0,0.0,0.0,-1.0111914254705263,0.009974082692055297
6,ins202406030001,0000000067,15,3,0.125,0.0,0,69,0.6030199707744763,0.0,4.231855820750122,2053,8688,24,-3,1,0,4,2,3,2,3,1,876,202406,1,1,202409,-3,4,0,0,4,15.083333333333334,0.0,1.1320019483682415,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,27,28.0,30,27,0.0,0,0,0.0,0.0,0.0,28.0,30.0,27.0,28.0,30.0,27.0,0.0,0.0,0.0,-0.19216643563602162,1.375861944423559
7,ins202407130001,0000000147,14,2,0.0555555555555555,0.0,0,52,0.4775132275132275,0.0,1.0714285714285714,3024,3240,36,-2,2,0,2,2,4,3,3,2,1354,202407,1,1,202409,-2,3,0,0,3,2.5,0.0,0.5370370370370371,0.0,0,0,29.333333333333332,30,29,29.333333333333332,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.333333333333332,30,29,29.333333333333332,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.333333333333332,30,29,29.333333333333332,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.333333333333332,30,29,29.333333333333332,30,29,0.0,0,0,0.0,0.0,0.0,29.333333333333332,30.0,29.0,29.333333333333332,30.0,29.0,0.0,0.0,0.0,0.45045370964784387,0.3717164637736323
8,ins202406080001,0000000077,13,3,0.25,0.0,0,63,0.3735437805336339,0.0,0.6629086809470124,2661,1764,12,-3,2,1,3,3,4,4,2,2,847,202406,1,1,202409,-3,4,0,0,4,12.25,0.0,0.5392709507703871,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,28,28.666666666666668,30,28,0.0,0,0,0.0,0.0,0.0,28.666666666666668,30.0,28.0,28.666666666666668,30.0,28.0,0.0,0.0,0.0,0.8214849507866095,1.1827201968425856
9,ins202406100001,0000000081,12,3,0.25,0.0,0,66,0.555367709213863,0.0,0.9535080304311072,1183,1128,12,-3,2,1,4,0,2,2,3,2,563,202406,1,1,202409,-3,4,0,0,4,7.833333333333333,0.0,0.7937447168216399,0.0,0,0,26.25,30,20,26.25,30,20,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.25,30,20,26.25,30,20,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.25,30,20,26.25,30,20,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.0,28,20,25.0,28,20,0.0,0,0,0.0,0.0,0.0,25.0,28.0,20.0,25.0,28.0,20.0,0.0,0.0,0.0,0.006217893609518967,0.9745976093225598
