aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202409020002,0000000250,9,1,0.041666666666666664,0.0,0,62,0.6251137397634213,0.0,5.088262056414923,1099,5592,24,0,3,1,4,0,4,2,3,2,454,202409,1,1,202410,0,2,0,0,2,9.708333333333334,0.0,0.8371246587807097
ins202407020002,0000000126,15,3,0.25,0.0,0,60,0.5217149220489977,0.0,1.4766146993318485,1796,2652,12,-3,3,0,3,2,2,3,3,2,716,202407,1,1,202410,-3,4,0,0,4,18.416666666666668,0.0,0.89086859688196
ins202408260002,0000000236,13,2,0.16666666666666666,0.0,0,61,0.7448770491803278,0.0,2.987704918032787,976,2916,12,-2,3,1,4,0,4,3,3,2,484,202408,1,1,202410,-2,3,0,0,3,20.25,0.0,1.242827868852459
ins202409290001,0000000303,12,1,0.08333333333333333,0.0,0,65,0.6726998491704375,0.0,2.751131221719457,663,1824,12,0,3,1,4,1,4,2,3,2,294,202409,1,1,202410,0,2,0,0,2,12.666666666666666,0.0,0.9019607843137255
ins202408250002,0000000234,11,2,0.16666666666666666,0.0,0,61,0.40644583706356313,0.0,1.0098478066248882,1117,1128,12,-2,2,0,4,2,2,2,3,1,360,202408,1,1,202410,-2,3,0,0,3,7.833333333333333,0.0,0.5747538048343778
ins202407110002,0000000144,13,3,0.08333333333333333,0.0,0,50,0.39760576476057646,0.0,0.37656903765690375,8604,3240,36,-3,3,1,2,2,4,3,3,2,3331,202407,1,1,202410,-3,4,0,0,4,2.5,0.0,0.4289865178986518
ins202408310002,0000000246,13,2,0.05555555555555555,0.0,0,66,0.7084432717678101,0.0,6.174142480211081,758,4680,36,-2,4,1,4,1,3,3,3,2,407,202408,1,1,202410,-2,3,0,0,3,3.611111111111111,0.0,1.0514511873350922
ins202405160001,0000000031,14,5,0.20833333333333334,0.0,0,64,0.5398361876396128,0.0,1.8049143708116158,1343,2424,24,-5,1,1,4,0,4,2,3,1,624,202405,1,1,202410,-5,6,0,0,6,4.208333333333333,0.0,0.9158600148920327
ins202406020001,0000000065,14,4,0.3333333333333333,0.0,0,63,0.6122194513715711,0.0,2.513715710723192,802,2016,12,-4,3,1,4,0,4,4,3,2,323,202406,1,1,202410,-4,5,0,0,5,14.0,0.0,1.4501246882793017
ins202409150001,0000000275,12,1,0.08333333333333333,0.0,0,63,0.6366594360086768,0.0,2.238611713665944,1844,4128,12,0,3,0,3,1,4,2,3,2,830,202409,1,1,202410,0,2,0,0,2,28.666666666666668,0.0,0.8232104121475055
ins202408280001,0000000239,14,2,0.16666666666666666,0.0,0,59,0.7090336134453782,0.0,1.588235294117647,952,1512,12,-2,3,0,4,0,2,3,3,2,549,202408,1,1,202410,-2,3,0,0,3,10.5,0.0,0.9737394957983193
ins202408040001,0000000191,13,2,0.16666666666666666,0.0,0,60,0.4945652173913043,0.0,1.3623188405797102,1656,2256,12,-2,4,1,3,0,4,2,3,2,631,202408,1,1,202410,-2,3,0,0,3,15.666666666666666,0.0,0.7216183574879227
ins202409200002,0000000286,6,1,0.027777777777777776,0.0,0,59,0.4460431654676259,0.0,2.66961815163254,1807,4824,36,0,3,0,4,1,4,2,3,1,672,202409,1,1,202410,0,2,0,0,2,3.7222222222222223,0.0,0.5201992252351965
ins202409170001,0000000279,14,1,0.08333333333333333,0.0,0,66,0.7563202247191011,0.0,3.598314606741573,1424,5124,12,0,2,1,4,0,4,1,3,2,650,202409,1,1,202410,0,2,0,0,2,35.583333333333336,0.0,1.0561797752808988
ins202406030001,0000000067,15,4,0.16666666666666666,0.0,0,69,0.6030199707744763,0.0,4.231855820750122,2053,8688,24,-4,1,0,4,2,3,2,3,1,876,202406,1,1,202410,-4,5,0,0,5,15.083333333333334,0.0,1.30832927423283
ins202406140001,0000000089,15,4,0.3333333333333333,0.0,0,69,0.6316981132075472,0.0,2.2732075471698114,1325,3012,12,-4,3,1,4,2,2,1,3,2,586,202406,1,1,202410,-4,5,0,0,5,20.916666666666668,0.0,1.389433962264151
