aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202405100002,0000000020,15,1,0.08333333333333333,0.0,0,52,0.33794524580512214,0.0,0.4450986164262585,3397,1512,12,-1,1,0,3,2,4,3,3,1,1022,202405,1,1,202406,-1,2,0,0,2,10.5,0.0,0.37503679717397703
ins202405310001,0000000061,12,1,0.08333333333333333,0.0,0,62,0.7523510971786834,0.0,3.987460815047022,319,1272,12,-1,3,0,4,1,4,4,3,2,134,202405,1,1,202406,-1,2,0,0,2,8.833333333333334,0.0,1.084639498432602
ins202405200002,0000000040,14,1,0.08333333333333333,0.0,0,54,0.8944099378881988,0.0,5.888198757763975,322,1896,12,-1,4,0,4,2,4,2,3,2,130,202405,1,1,202406,-1,2,0,0,2,13.166666666666666,0.0,1.3850931677018634
ins202405160002,0000000032,15,1,0.027777777777777776,0.0,0,68,0.5425448868071819,0.0,4.187353629976581,1281,5364,36,-1,4,0,4,2,3,3,3,2,546,202405,1,1,202406,-1,2,0,0,2,4.138888888888889,0.0,0.6588602654176424
ins202405170001,0000000033,12,1,0.08333333333333333,0.0,0,49,0.1724212343547691,0.0,0.40656020716443675,4634,1884,12,-1,2,1,2,2,4,3,2,1,642,202405,1,1,202406,-1,2,0,0,2,13.083333333333334,0.0,0.20630125161847215
ins202405220002,0000000044,10,1,0.08333333333333333,0.0,0,62,0.6826615483045425,0.0,2.6794625719769676,1563,4188,12,-1,1,1,4,1,3,4,3,2,718,202405,1,1,202406,-1,2,0,0,2,29.083333333333332,0.0,0.9059500959692899
ins202405210001,0000000041,15,1,0.08333333333333333,0.0,0,66,0.5973534971644613,0.0,2.4272211720226844,529,1284,12,-1,4,0,4,0,2,1,3,2,209,202405,1,1,202406,-1,2,0,0,2,8.916666666666666,0.0,0.7996219281663516
ins202405230002,0000000046,12,1,0.08333333333333333,0.0,0,53,0.6587908269631688,0.0,1.054899235580264,2878,3036,12,-1,2,0,3,2,4,3,3,2,1643,202405,1,1,202406,-1,2,0,0,2,21.083333333333332,0.0,0.7466990965948576
ins202405250002,0000000050,11,1,0.08333333333333333,0.0,0,59,0.5376106194690266,0.0,1.5265486725663717,1808,2760,12,-1,3,0,4,0,4,3,3,2,742,202405,1,1,202406,-1,2,0,0,2,19.166666666666668,0.0,0.6648230088495575
ins202405070002,0000000014,9,1,0.08333333333333333,0.0,0,65,0.4928253339930727,0.0,1.87629886194953,2021,3792,12,-1,2,1,4,0,4,3,3,1,680,202405,1,1,202406,-1,2,0,0,2,26.333333333333332,0.0,0.6491835724888669
ins202405110001,0000000021,10,1,0.08333333333333333,0.0,0,66,0.6452205882352942,0.0,1.4283088235294117,2176,3108,12,-1,3,1,4,0,3,4,3,2,1145,202405,1,1,202406,-1,2,0,0,2,21.583333333333332,0.0,0.7642463235294118
ins202405090002,0000000018,12,1,0.08333333333333333,0.0,0,57,0.9849086576648134,0.0,5.604447974583002,1259,7056,12,-1,1,0,4,1,4,2,3,2,652,202405,1,1,202406,-1,2,0,0,2,49.0,0.0,1.4519459888800634
ins202405120001,0000000023,15,1,0.08333333333333333,0.0,0,51,0.3873377900117971,0.0,1.6374360990955563,2543,4164,12,-1,2,1,3,1,4,4,2,2,638,202405,1,1,202406,-1,2,0,0,2,28.916666666666668,0.0,0.5237907982697602
ins202405290001,0000000057,12,1,0.08333333333333333,0.0,0,56,0.8626373626373627,0.0,2.9258241758241756,1456,4260,12,-1,2,1,1,2,4,2,3,2,901,202405,1,1,202406,-1,2,0,0,2,29.583333333333332,0.0,1.106456043956044
ins202405100001,0000000019,11,1,0.08333333333333333,0.0,0,57,0.5350790513833992,0.0,0.8063241106719368,2024,1632,12,-1,4,0,4,0,2,2,3,2,947,202405,1,1,202406,-1,2,0,0,2,11.333333333333334,0.0,0.6022727272727273
ins202405030002,0000000006,13,1,0.041666666666666664,0.0,0,62,0.4449760765550239,0.0,1.6421052631578947,2090,3432,24,-1,2,1,4,0,3,3,3,2,787,202405,1,1,202406,-1,2,0,0,2,5.958333333333333,0.0,0.5133971291866029
ins202405240002,0000000048,15,1,0.027777777777777776,0.0,0,54,0.592332268370607,0.0,2.438338658146965,1565,3816,36,-1,3,0,4,1,4,1,3,2,821,202405,1,1,202406,-1,2,0,0,2,2.9444444444444446,0.0,0.6600638977635783
ins202405300001,0000000059,11,1,0.08333333333333333,0.0,0,61,0.4824561403508772,0.0,0.7010078387458006,5358,3756,12,-1,2,1,2,0,4,4,3,2,2272,202405,1,1,202406,-1,2,0,0,2,26.083333333333332,0.0,0.5408734602463606
ins202405160001,0000000031,15,1,0.041666666666666664,0.0,0,64,0.5398361876396128,0.0,1.8049143708116158,1343,2424,24,-1,1,1,4,0,4,2,3,1,624,202405,1,1,202406,-1,2,0,0,2,4.208333333333333,0.0,0.6150409530900968
ins202405060001,0000000011,10,1,0.08333333333333333,0.0,0,61,0.7028862478777589,0.0,4.726655348047538,589,2784,12,-1,4,0,4,1,2,3,3,1,182,202405,1,1,202406,-1,2,0,0,2,19.333333333333332,0.0,1.096774193548387
ins202405230001,0000000045,11,1,0.08333333333333333,0.0,0,66,0.5506329113924051,0.0,1.2151898734177216,948,1152,12,-1,1,1,4,0,2,3,3,1,426,202405,1,1,202406,-1,2,0,0,2,8.0,0.0,0.6518987341772152
ins202405040002,0000000008,15,1,0.08333333333333333,0.0,0,72,0.7855973813420621,0.0,5.1653027823240585,611,3156,12,-1,3,0,4,0,3,2,3,1,217,202405,1,1,202406,-1,2,0,0,2,21.916666666666668,0.0,1.2160392798690671
ins202405260002,0000000052,5,1,0.027777777777777776,0.0,0,48,0.4942559444296019,0.0,2.481432006411969,3743,9288,36,-1,2,0,3,1,4,3,3,2,1592,202405,1,1,202406,-1,2,0,0,2,7.166666666666667,0.0,0.5631846112743788
ins202405190002,0000000038,13,1,0.08333333333333333,0.0,0,54,0.5765253360910031,0.0,1.8179937952430196,1934,3516,12,-1,2,1,4,0,4,3,3,2,822,202405,1,1,202406,-1,2,0,0,2,24.416666666666668,0.0,0.7280248190279214
ins202405070001,0000000013,15,1,0.08333333333333333,0.0,0,58,0.7393648891551827,0.0,1.9484721390053925,1669,3252,12,-1,2,0,4,0,4,3,3,2,963,202405,1,1,202406,-1,2,0,0,2,22.583333333333332,0.0,0.9017375674056322
ins202405120002,0000000024,15,1,0.08333333333333333,0.0,0,68,0.7836676217765043,0.0,2.819484240687679,698,1968,12,-1,3,0,4,0,2,1,3,2,383,202405,1,1,202406,-1,2,0,0,2,13.666666666666666,0.0,1.018624641833811
ins202405110002,0000000022,15,1,0.08333333333333333,0.0,0,64,0.5440251572327044,0.0,2.5377358490566038,1272,3228,12,-1,2,0,4,0,3,3,2,2,423,202405,1,1,202406,-1,2,0,0,2,22.416666666666668,0.0,0.7555031446540881
ins202405210002,0000000042,15,1,0.027777777777777776,0.0,0,66,0.6226575809199318,0.0,7.6354344122657585,2348,17928,36,-1,4,0,3,1,2,2,3,2,964,202405,1,1,202406,-1,2,0,0,2,13.833333333333334,0.0,0.8347529812606473
ins202405010001,0000000001,13,1,0.08333333333333333,0.0,0,66,1.017094017094017,0.0,6.871794871794871,702,4824,12,-1,1,0,4,0,4,3,3,2,312,202405,1,1,202406,-1,2,0,0,2,33.5,0.0,1.5897435897435896
ins202405280002,0000000056,15,1,0.027777777777777776,0.0,0,66,0.4096662830840046,0.0,3.521288837744534,1738,6120,36,-1,3,0,4,0,3,3,3,1,542,202405,1,1,202406,-1,2,0,0,2,4.722222222222222,0.0,0.5074798619102416
ins202405310002,0000000062,15,1,0.041666666666666664,0.0,0,63,0.7429111531190926,0.0,6.646502835538753,1058,7032,24,-1,2,0,4,0,4,3,3,2,493,202405,1,1,202406,-1,2,0,0,2,12.208333333333334,0.0,1.0198487712665407
ins202405250001,0000000049,13,1,0.041666666666666664,0.0,0,64,1.028860028860029,0.0,11.74025974025974,693,8136,24,-1,4,0,4,0,2,4,3,2,374,202405,1,1,202406,-1,2,0,0,2,14.125,0.0,1.518037518037518
ins202405020002,0000000004,9,1,0.08333333333333333,0.0,0,52,1.3834586466165413,0.0,9.906766917293233,665,6588,12,-1,3,1,4,0,4,1,3,2,371,202405,1,1,202406,-1,2,0,0,2,45.75,0.0,2.2090225563909773
ins202405030001,0000000005,14,1,0.08333333333333333,0.0,0,60,0.6710593005575266,0.0,1.4171312721743539,1973,2796,12,-1,1,1,4,0,2,2,3,2,1091,202405,1,1,202406,-1,2,0,0,2,19.416666666666668,0.0,0.7891535732387227
ins202405200001,0000000039,7,1,0.08333333333333333,0.0,0,67,1.2852459016393443,0.0,10.426229508196721,305,3180,12,-1,3,0,4,0,3,3,3,2,127,202405,1,1,202406,-1,2,0,0,2,22.083333333333332,0.0,2.1540983606557376
ins202405090001,0000000017,9,1,0.08333333333333333,0.0,0,61,1.0328425821064553,0.0,7.012457531143828,883,6192,12,-1,3,1,4,0,2,2,3,2,396,202405,1,1,202406,-1,2,0,0,2,43.0,0.0,1.6172140430351076
ins202405050002,0000000010,12,1,0.08333333333333333,0.0,0,52,0.47520107238605896,0.0,0.20107238605898123,8952,1800,12,-1,2,0,2,1,4,1,3,2,4104,202405,1,1,202406,-1,2,0,0,2,12.5,0.0,0.49195710455764075
ins202405150001,0000000029,12,1,0.08333333333333333,0.0,0,52,0.4038128249566724,0.0,1.281629116117851,4616,5916,12,-1,1,1,2,1,4,2,2,2,1371,202405,1,1,202406,-1,2,0,0,2,41.083333333333336,0.0,0.5106152512998267
ins202405140001,0000000027,13,1,0.027777777777777776,0.0,0,70,0.6589861751152074,0.0,8.67412771560237,1519,13176,36,-1,4,0,4,0,3,2,3,2,635,202405,1,1,202406,-1,2,0,0,2,10.166666666666666,0.0,0.8999341672152732
ins202405180002,0000000036,13,1,0.08333333333333333,0.0,0,55,0.3943217665615142,0.0,0.8977016674177557,2219,1992,12,-1,1,1,3,0,4,1,3,1,709,202405,1,1,202406,-1,2,0,0,2,13.833333333333334,0.0,0.46913023884632715
ins202405170002,0000000034,15,1,0.08333333333333333,0.0,0,51,0.6593635889410537,0.0,1.4522691705790298,1917,2784,12,-1,2,0,3,1,4,3,3,2,1032,202405,1,1,202406,-1,2,0,0,2,19.333333333333332,0.0,0.7803860198226396
ins202405140002,0000000028,12,1,0.08333333333333333,0.0,0,53,0.7009803921568627,0.0,3.0294117647058822,408,1236,12,-1,2,1,4,0,4,2,3,1,183,202405,1,1,202406,-1,2,0,0,2,8.583333333333334,0.0,0.9534313725490197
ins202405040001,0000000007,15,1,0.041666666666666664,0.0,0,64,0.572064552031163,0.0,4.393989983305509,1797,7896,24,-1,3,0,4,0,2,2,3,2,699,202405,1,1,202406,-1,2,0,0,2,13.708333333333334,0.0,0.755147468002226
ins202405180001,0000000035,13,1,0.041666666666666664,0.0,0,62,0.6691476590636255,0.0,0.7260504201680672,8330,6048,24,-1,4,1,2,0,3,2,3,2,5322,202405,1,1,202406,-1,2,0,0,2,10.5,0.0,0.6993997599039616
ins202405060002,0000000012,15,1,0.08333333333333333,0.0,0,51,0.26681841173495197,0.0,0.7890743550834598,3954,3120,12,-1,2,0,3,1,4,2,2,1,795,202405,1,1,202406,-1,2,0,0,2,21.666666666666668,0.0,0.3325746079919069
ins202405050001,0000000009,14,1,0.08333333333333333,0.0,0,58,0.6707589285714286,0.0,2.4107142857142856,896,2160,12,-1,2,0,4,0,2,1,3,2,421,202405,1,1,202406,-1,2,0,0,2,15.0,0.0,0.8716517857142857
ins202405260001,0000000051,8,1,0.027777777777777776,0.0,0,54,0.5131940626717977,0.0,1.800989554700385,3638,6552,36,-1,3,0,3,0,4,4,3,2,1685,202405,1,1,202406,-1,2,0,0,2,5.055555555555555,0.0,0.563221550302364
ins202405010002,0000000002,13,1,0.08333333333333333,0.0,0,52,0.6195462478184991,0.0,2.4223385689354275,1719,4164,12,-1,4,1,1,0,2,4,3,2,718,202405,1,1,202406,-1,2,0,0,2,28.916666666666668,0.0,0.8214077952297848
ins202405300002,0000000060,5,1,0.08333333333333333,0.0,0,56,0.5600373981568051,0.0,0.29971951382396156,7487,2244,12,-1,1,1,2,0,4,1,3,2,4006,202405,1,1,202406,-1,2,0,0,2,15.583333333333334,0.0,0.5850140243088019
ins202405190001,0000000037,15,0,0.0,0.027777777777777776,1,50,0.32728337236533955,0.020491803278688523,0.7377049180327869,5124,3780,36,-1,1,1,2,0,2,4,3,1,1572,202405,1,2,202406,-1,2,0,0,2,2.9166666666666665,0.013888888888888888,0.3477751756440281
ins202405270001,0000000053,15,0,0.0,0.08333333333333333,1,56,0.4997130285058351,0.11211019705375933,1.345322364645112,5227,7032,12,-1,2,0,2,0,4,2,3,2,2026,202405,1,2,202406,-1,2,0,0,2,48.833333333333336,0.041666666666666664,0.6118232255595945
ins202405130001,0000000025,15,0,0.0,0.041666666666666664,1,62,0.470155836518671,0.08526903851808292,2.04645692443399,3401,6960,24,-1,4,1,3,0,2,1,3,2,1309,202405,1,2,202406,-1,2,0,0,2,12.083333333333334,0.020833333333333332,0.5554248750367539
ins202405220001,0000000043,15,0,0.0,0.08333333333333333,1,55,0.4693333333333333,0.02008888888888889,0.24106666666666668,5625,1356,12,-1,1,1,2,0,2,3,3,2,2527,202405,1,2,202406,-1,2,0,0,2,9.416666666666666,0.041666666666666664,0.4894222222222222
ins202405240001,0000000047,15,0,0.0,0.027777777777777776,1,59,0.4659606656580938,0.06959152798789713,2.5052950075642966,1983,4968,36,-1,2,0,3,0,2,2,3,2,786,202405,1,2,202406,-1,2,0,0,2,3.8333333333333335,0.013888888888888888,0.5355521936459909
ins202405080001,0000000015,15,0,0.0,0.027777777777777776,1,69,1.3341013824884793,0.8732718894009217,31.43778801843318,434,13644,36,-1,3,0,4,0,3,3,3,2,200,202405,1,2,202406,-1,2,0,0,2,10.527777777777779,0.013888888888888888,2.207373271889401
ins202405130002,0000000026,15,0,0.0,0.041666666666666664,1,61,1.897196261682243,1.4236760124610592,34.16822429906542,321,10968,24,-1,2,0,4,0,4,3,3,2,152,202405,1,2,202406,-1,2,0,0,2,19.041666666666668,0.020833333333333332,3.3208722741433023
ins202405270002,0000000054,15,0,0.0,0.08333333333333333,1,58,1.4892703862660943,0.8497854077253219,10.197424892703863,466,4752,12,-1,3,1,4,0,2,3,3,2,298,202405,1,2,202406,-1,2,0,0,2,33.0,0.041666666666666664,2.3390557939914163
ins202405080002,0000000016,15,0,0.0,0.027777777777777776,1,54,0.6150089951169365,0.13107170393215112,4.7185813415574405,3891,18360,36,-1,1,1,3,0,4,2,3,2,1883,202405,1,2,202406,-1,2,0,0,2,14.166666666666666,0.013888888888888888,0.7460806990490877
ins202405020001,0000000003,15,0,0.0,0.027777777777777776,1,49,0.5137344669718771,0.09385219097449313,3.3786788750817527,3058,10332,36,-1,1,1,3,0,1,3,3,2,1284,202405,1,2,202406,-1,2,0,0,2,7.972222222222222,0.013888888888888888,0.6075866579463701
ins202405280001,0000000055,15,0,0.0,0.041666666666666664,1,53,0.4303017424564386,0.03357416064598385,0.8057798555036124,9412,7584,24,-1,1,0,2,0,2,2,3,1,3734,202405,1,2,202406,-1,2,0,0,2,13.166666666666666,0.020833333333333332,0.46387590310242244
ins202405290002,0000000058,15,0,0.0,0.08333333333333333,1,56,0.5642615558060879,0.080608793686584,0.9673055242390078,1774,1716,12,-1,1,0,1,0,2,3,3,2,858,202405,1,2,202406,-1,2,0,0,2,11.916666666666666,0.041666666666666664,0.644870349492672
ins202405150002,0000000030,15,0,0.0,0.027777777777777776,1,58,0.6098484848484849,0.23376623376623376,8.415584415584416,1848,15552,36,-1,2,1,1,0,2,2,3,2,695,202405,1,2,202406,-1,2,0,0,2,12.0,0.013888888888888888,0.8436147186147186
ins202406010001,0000000063,15,0,0.0,0.0,0,54,0.6115282150641802,0.0,0.9532574473238072,4129,3936,12,1,2,1,1,0,4,2,3,2,2197,202406,1,1,202406,1,1,0,0,1,27.333333333333332,0.0,0.6115282150641802
ins202406010002,0000000064,15,0,0.0,0.0,0,54,0.282591725214676,0.0,2.604215456674473,1281,3336,24,1,3,1,4,0,4,3,2,1,223,202406,1,1,202406,1,1,0,0,1,5.791666666666667,0.0,0.282591725214676
ins202406020001,0000000065,15,0,0.0,0.0,0,62,0.6122194513715711,0.0,2.513715710723192,802,2016,12,1,3,1,4,0,4,4,3,2,323,202406,1,1,202406,1,1,0,0,1,14.0,0.0,0.6122194513715711
ins202406020002,0000000066,15,0,0.0,0.0,0,52,1.2043918918918919,0.0,29.31081081081081,592,17352,36,1,3,1,4,0,4,4,3,2,231,202406,1,1,202406,1,1,0,0,1,13.38888888888889,0.0,1.2043918918918919
ins202406030001,0000000067,15,0,0.0,0.0,0,68,0.6030199707744763,0.0,4.231855820750122,2053,8688,24,1,1,0,4,2,3,2,3,1,876,202406,1,1,202406,1,1,0,0,1,15.083333333333334,0.0,0.6030199707744763
ins202406030002,0000000068,15,0,0.0,0.0,0,64,0.757085020242915,0.0,6.704453441295547,741,4968,36,1,1,0,4,0,3,2,3,2,423,202406,1,1,202406,1,1,0,0,1,3.8333333333333335,0.0,0.757085020242915
ins202406040001,0000000069,15,0,0.0,0.0,0,54,0.9395807644882861,0.0,5.489519112207152,811,4452,12,1,4,0,4,3,4,1,3,2,391,202406,1,1,202406,1,1,0,0,1,30.916666666666668,0.0,0.9395807644882861
ins202406040002,0000000070,15,0,0.0,0.0,0,52,0.4295729764181007,0.0,2.5697896749521987,3138,8064,36,1,4,0,3,1,4,3,2,2,1124,202406,1,1,202406,1,1,0,0,1,6.222222222222222,0.0,0.4295729764181007
ins202406050001,0000000071,15,0,0.0,0.0,0,63,0.4157004830917874,0.0,1.2173913043478262,4140,5040,36,1,1,1,2,0,2,3,3,2,1581,202406,1,1,202406,1,1,0,0,1,3.888888888888889,0.0,0.4157004830917874
ins202406050002,0000000072,15,0,0.0,0.0,0,46,0.41332639250390424,0.0,1.3701197293076524,5763,7896,12,1,2,1,2,1,4,2,3,1,1724,202406,1,1,202406,1,1,0,0,1,54.833333333333336,0.0,0.41332639250390424
ins202406060001,0000000073,15,0,0.0,0.0,0,62,0.9563106796116505,0.0,8.446601941747574,412,3480,24,1,2,0,4,0,3,4,3,2,249,202406,1,1,202406,1,1,0,0,1,6.041666666666667,0.0,0.9563106796116505
ins202406060002,0000000074,15,0,0.0,0.0,0,51,0.6817838246409675,0.0,4.253968253968254,1323,5628,12,1,3,0,1,1,4,2,2,2,433,202406,1,1,202406,1,1,0,0,1,39.083333333333336,0.0,0.6817838246409675
ins202406070001,0000000075,15,0,0.0,0.0,0,69,0.7941176470588235,0.0,3.2521008403361344,476,1548,12,1,4,1,4,0,2,3,3,2,249,202406,1,1,202406,1,1,0,0,1,10.75,0.0,0.7941176470588235
ins202406070002,0000000076,15,0,0.0,0.0,0,66,0.8022670025188917,0.0,4.156171284634761,794,3300,12,1,4,1,4,0,2,2,3,2,362,202406,1,1,202406,1,1,0,0,1,22.916666666666668,0.0,0.8022670025188917
ins202406080001,0000000077,15,0,0.0,0.0,0,62,0.37354378053363396,0.0,0.6629086809470124,2661,1764,12,1,2,1,3,3,4,4,2,2,847,202406,1,1,202406,1,1,0,0,1,12.25,0.0,0.37354378053363396
ins202406080002,0000000078,15,0,0.0,0.0,0,64,0.5420435510887772,0.0,0.9969849246231156,2985,2976,12,1,2,1,4,0,3,1,3,2,1370,202406,1,1,202406,1,1,0,0,1,20.666666666666668,0.0,0.5420435510887772
ins202406090001,0000000079,15,0,0.0,0.0,0,54,0.47318125770653513,0.0,0.6436498150431565,3244,2088,12,1,4,1,2,1,2,3,3,2,1361,202406,1,1,202406,1,1,0,0,1,14.5,0.0,0.47318125770653513
ins202406090002,0000000080,15,0,0.0,0.0,0,58,0.7553191489361702,0.0,4.539007092198582,846,3840,12,1,3,1,4,0,2,3,3,2,319,202406,1,1,202406,1,1,0,0,1,26.666666666666668,0.0,0.7553191489361702
ins202406100001,0000000081,15,0,0.0,0.0,0,65,0.555367709213863,0.0,0.9535080304311073,1183,1128,12,1,2,1,4,0,2,2,3,2,563,202406,1,1,202406,1,1,0,0,1,7.833333333333333,0.0,0.555367709213863
ins202406100002,0000000082,15,0,0.0,0.0,0,56,0.49653092006033184,0.0,0.6153846153846154,3315,2040,12,1,3,1,3,0,4,4,3,1,1476,202406,1,1,202406,1,1,0,0,1,14.166666666666666,0.0,0.49653092006033184
ins202406110001,0000000083,15,0,0.0,0.0,0,53,0.3040490341753343,0.0,0.4390787518573551,5384,2364,12,1,2,0,2,0,4,1,2,2,1440,202406,1,1,202406,1,1,0,0,1,16.416666666666668,0.0,0.3040490341753343
ins202406110002,0000000084,15,0,0.0,0.0,0,63,0.4682405845980888,0.0,0.7082630691399663,3558,2520,24,1,1,0,3,2,4,4,3,2,1561,202406,1,1,202406,1,1,0,0,1,4.375,0.0,0.4682405845980888
ins202406120001,0000000085,15,0,0.0,0.0,0,47,0.41217881027807113,0.0,0.39704329461457233,2841,1128,12,1,4,0,3,1,4,4,3,1,1077,202406,1,1,202406,1,1,0,0,1,7.833333333333333,0.0,0.41217881027807113
ins202406120002,0000000086,15,0,0.0,0.0,0,61,0.5164330039071477,0.0,0.7860262008733624,4351,3420,12,1,4,0,3,0,4,4,3,2,1962,202406,1,1,202406,1,1,0,0,1,23.75,0.0,0.5164330039071477
ins202406130001,0000000087,15,0,0.0,0.0,0,59,0.6094808126410836,0.0,2.139954853273138,886,1896,12,1,2,0,4,0,2,3,3,2,382,202406,1,1,202406,1,1,0,0,1,13.166666666666666,0.0,0.6094808126410836
ins202406130002,0000000088,15,0,0.0,0.0,0,55,0.6084995663486557,0.0,1.4362532523850824,5765,8280,36,1,3,0,2,0,4,3,3,2,3278,202406,1,1,202406,1,1,0,0,1,6.388888888888889,0.0,0.6084995663486557
ins202406140001,0000000089,15,0,0.0,0.0,0,68,0.6316981132075472,0.0,2.2732075471698114,1325,3012,12,1,3,1,4,2,2,1,3,2,586,202406,1,1,202406,1,1,0,0,1,20.916666666666668,0.0,0.6316981132075472
ins202406140002,0000000090,15,0,0.0,0.0,0,63,0.3857724851143842,0.0,0.770918207458477,3191,2460,12,1,3,1,2,0,4,4,3,1,1026,202406,1,1,202406,1,1,0,0,1,17.083333333333332,0.0,0.3857724851143842
ins202406150001,0000000091,15,0,0.0,0.0,0,53,0.5343597446488922,0.0,1.1941419451746151,2663,3180,12,1,2,0,3,0,2,2,3,2,1158,202406,1,1,202406,1,1,0,0,1,22.083333333333332,0.0,0.5343597446488922
ins202406150002,0000000092,15,0,0.0,0.0,0,62,0.523854961832061,0.0,4.156488549618321,1048,4356,36,1,3,1,4,1,3,3,2,1,428,202406,1,1,202406,1,1,0,0,1,3.361111111111111,0.0,0.523854961832061
ins202406160001,0000000093,15,0,0.0,0.0,0,61,0.6645626690712354,0.0,2.755635707844905,3327,9168,24,1,2,0,3,0,3,2,3,2,1829,202406,1,1,202406,1,1,0,0,1,15.916666666666666,0.0,0.6645626690712354
ins202406160002,0000000094,15,0,0.0,0.0,0,64,0.6,0.0,7.936,750,5952,24,1,3,1,4,0,3,2,3,1,202,202406,1,1,202406,1,1,0,0,1,10.333333333333334,0.0,0.6
