aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202410160002,0000000338,13,3,0.25,0.0,0,67,0.6145733461169702,0.0,1.4841802492809204,1043,1548,12,-3,4,0,4,1,4,1,3,2,512,202410,1,1,202501,-3,4,0,0,4,10.75,0.0,0.9856184084372004
ins202410010002,0000000308,15,3,0.25,0.0,0,66,0.6259314456035767,0.0,2.8792846497764533,671,1932,12,-3,2,1,4,0,4,1,3,2,259,202410,1,1,202501,-3,4,0,0,4,13.416666666666666,0.0,1.34575260804769
ins202409030002,0000000252,7,4,0.3333333333333333,0.0,0,66,0.9832935560859188,0.0,6.501193317422435,419,2724,12,-4,1,0,4,1,4,4,3,2,185,202409,1,1,202501,-4,5,0,0,5,18.916666666666668,0.0,3.1503579952267304
ins202411170002,0000000402,14,2,0.16666666666666666,0.0,0,49,0.41009073412152874,0.0,0.3827330217211988,7274,2784,12,-2,3,1,2,1,4,2,3,2,2751,202411,1,1,202501,-2,3,0,0,3,19.333333333333332,0.0,0.47387957107506185
ins202411210001,0000000409,14,2,0.16666666666666666,0.0,0,49,0.4998128041931861,0.0,1.3747660052414825,2671,3672,12,-2,2,0,3,1,4,2,3,2,1029,202411,1,1,202501,-2,3,0,0,3,25.5,0.0,0.7289404717334331
ins202412290002,0000000486,15,1,0.08333333333333333,0.0,0,51,0.4121338912133891,0.0,0.9037656903765691,1912,1728,12,-1,3,0,3,0,4,4,2,2,644,202412,1,1,202501,-1,2,0,0,2,12.0,0.0,0.4874476987447699
ins202408310001,0000000245,10,5,0.4166666666666667,0.0,0,59,0.6506329113924051,0.0,2.5822784810126582,790,2040,12,-5,3,1,4,1,2,1,3,2,344,202408,1,1,202501,-5,6,0,0,6,14.166666666666666,0.0,1.7265822784810128
ins202405220002,0000000044,15,8,0.6666666666666666,0.0,0,63,1.1837606837606838,0.0,8.948717948717949,468,4188,12,-8,1,1,4,1,3,4,3,2,205,202405,1,1,202501,-8,9,0,0,9,29.083333333333332,0.0,7.14957264957265
ins202408180002,0000000220,14,5,0.4166666666666667,0.0,0,58,1.0080808080808081,0.0,9.042424242424243,495,4476,12,-5,2,1,4,0,4,2,3,1,126,202408,1,1,202501,-5,6,0,0,6,31.083333333333332,0.0,4.775757575757575
ins202406260002,0000000114,14,7,0.19444444444444445,0.0,0,62,0.5502318392581144,0.0,6.287480680061824,647,4068,36,-7,4,0,4,0,2,3,3,2,243,202406,1,1,202501,-7,8,0,0,8,3.138888888888889,0.0,1.7727975270479135
ins202411290001,0000000425,11,2,0.16666666666666666,0.0,0,62,0.5236032914681681,0.0,0.7327847553053269,2309,1692,12,-2,2,1,4,2,3,3,3,2,1068,202411,1,1,202501,-2,3,0,0,3,11.75,0.0,0.6457340840190559
ins202409010002,0000000248,13,4,0.16666666666666666,0.0,0,54,0.7415307402760352,0.0,3.1317440401505645,797,2496,24,-4,2,0,4,1,4,2,3,2,487,202409,1,1,202501,-4,5,0,0,5,4.333333333333333,0.0,1.2634880803011292
ins202410110001,0000000327,14,3,0.25,0.0,0,61,1.0070671378091873,0.0,5.809187279151944,566,3288,12,-3,2,1,4,0,4,3,3,2,296,202410,1,1,202501,-3,4,0,0,4,22.833333333333332,0.0,2.4593639575971733
ins202410260001,0000000357,11,3,0.25,0.0,0,54,0.563854047890536,0.0,1.2519954389965793,1754,2196,12,-3,2,0,3,2,4,2,3,1,806,202410,1,1,202501,-3,4,0,0,4,15.25,0.0,0.8768529076396807
ins202412260002,0000000480,14,1,0.08333333333333333,0.0,0,54,0.7170658682634731,0.0,2.7664670658682633,668,1848,12,-1,4,1,4,0,4,4,3,2,325,202412,1,1,202501,-1,2,0,0,2,12.833333333333334,0.0,0.9476047904191617
ins202411290002,0000000426,9,2,0.16666666666666666,0.0,0,68,0.6090163934426229,0.0,1.8,1220,2196,12,-2,2,0,4,0,4,2,3,2,560,202411,1,1,202501,-2,3,0,0,3,15.25,0.0,0.909016393442623
ins202411030001,0000000373,11,2,0.16666666666666666,0.0,0,59,0.42730844793713163,0.0,0.2168958742632613,5090,1104,12,-2,2,1,2,0,4,3,3,2,2083,202411,1,1,202501,-2,3,0,0,3,7.666666666666667,0.0,0.4634577603143418
ins202409200002,0000000286,11,4,0.1111111111111111,0.0,0,60,0.506198347107438,0.0,4.983471074380165,968,4824,36,-4,3,0,4,1,4,2,3,1,356,202409,1,1,202501,-4,5,0,0,5,3.7222222222222223,0.0,1.0599173553719008
ins202408070001,0000000197,13,5,0.4166666666666667,0.0,0,61,0.53125,0.0,3.195,800,2556,12,-5,3,0,4,0,4,2,3,1,212,202408,1,1,202501,-5,6,0,0,6,17.75,0.0,1.8625
ins202411280002,0000000424,14,2,0.16666666666666666,0.0,0,70,0.6168122270742358,0.0,2.3973799126637556,916,2196,12,-2,4,1,4,0,2,2,3,2,382,202411,1,1,202501,-2,3,0,0,3,15.25,0.0,1.0163755458515285
ins202411190001,0000000405,12,2,0.16666666666666666,0.0,0,54,0.5877167205406993,0.0,0.5289450484866295,10209,5400,12,-2,1,0,2,2,4,3,3,2,5550,202411,1,1,202501,-2,3,0,0,3,37.5,0.0,0.6758742286218042
ins202407230001,0000000167,12,6,0.25,0.0,0,62,1.151093439363817,0.0,13.26441351888668,503,6672,24,-6,2,0,4,2,4,2,3,1,301,202407,1,1,202501,-6,7,0,0,7,11.583333333333334,0.0,4.467196819085487
ins202411100001,0000000387,15,2,0.08333333333333333,0.0,0,70,0.7845360824742268,0.0,6.185567010309279,970,6000,24,-2,3,0,4,3,3,4,3,2,511,202411,1,1,202501,-2,3,0,0,3,10.416666666666666,0.0,1.3
ins202408290001,0000000241,15,5,0.4166666666666667,0.0,0,55,0.6817496229260935,0.0,2.6485671191553544,1989,5268,12,-5,3,0,3,0,4,3,3,2,917,202408,1,1,202501,-5,6,0,0,6,36.583333333333336,0.0,1.7853192559074913
ins202409180001,0000000281,13,4,0.3333333333333333,0.0,0,47,0.6162995594713656,0.0,1.7656387665198239,2270,4008,12,-4,3,0,3,1,4,1,3,2,1065,202409,1,1,202501,-4,5,0,0,5,27.833333333333332,0.0,1.2048458149779735
ins202410160001,0000000337,13,3,0.125,0.0,0,48,0.3267497603068073,0.0,0.7593480345158198,5215,3960,24,-3,4,0,2,0,2,2,3,1,1539,202410,1,1,202501,-3,4,0,0,4,6.875,0.0,0.42166826462128476
ins202412270002,0000000482,14,1,0.08333333333333333,0.0,0,70,0.3875,0.0,0.9576923076923077,2080,1992,12,-1,4,0,4,0,4,2,2,2,640,202412,1,1,202501,-1,2,0,0,2,13.833333333333334,0.0,0.4673076923076923
ins202411080002,0000000384,11,2,0.16666666666666666,0.0,0,62,0.5073334936282761,0.0,1.0704496273142583,4159,4452,12,-2,2,1,2,0,4,2,3,1,1739,202411,1,1,202501,-2,3,0,0,3,30.916666666666668,0.0,0.6857417648473191
ins202412280002,0000000484,13,1,0.08333333333333333,0.0,0,60,0.7097591888466414,0.0,3.041825095057034,789,2400,12,-1,2,1,4,1,4,3,3,2,360,202412,1,1,202501,-1,2,0,0,2,16.666666666666668,0.0,0.9632446134347274
