,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202410080002,0000000322,13,1,0.0833333333333333,0.0,0,58,1.0502645502645502,0.0,6.73015873015873,378,2544,12,-1,3,1,4,2,4,1,3,2,185,202410,1,1,202411,-1,2,0,0,2,17.666666666666668,0.0,1.6111111111111112,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,1.0792565110521761,1.3541600538530922
1,ins202410290002,0000000364,14,1,0.0833333333333333,0.0,0,56,0.6326820603907638,0.0,0.503019538188277,2815,1416,12,-1,3,1,3,2,2,4,3,2,1663,202410,1,1,202411,-1,2,0,0,2,9.833333333333334,0.0,0.6746003552397869,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,1.723814710693482,0.12711405842602375
2,ins202409060002,0000000258,13,2,0.0833333333333333,0.0,0,54,0.6326247689463955,0.0,4.624768946395564,2164,10008,24,-2,4,1,3,2,4,4,3,2,952,202409,1,1,202411,-2,3,0,0,3,17.375,0.0,1.018022181146026,0.0,0,0,27.666666666666668,30,25,27.666666666666668,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,25,27.666666666666668,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,25,27.666666666666668,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,25,27.666666666666668,30,25,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,25.0,27.666666666666668,30.0,25.0,0.0,0.0,0.0,2.183118509266056,0.9217709600827838
3,ins202407150001,0000000151,15,4,0.1111111111111111,0.0,0,67,0.5962807438512298,0.0,2.5266946610677863,1667,4212,36,-4,4,1,4,2,4,1,3,2,877,202407,1,1,202411,-4,5,0,0,5,3.25,0.0,0.8770245950809838,0.0,0,0,28.4,30,27,28.4,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.4,30,27,28.4,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.4,30,27,28.4,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,27,28.0,30,27,0.0,0,0,0.0,0.0,0.0,28.0,30.0,27.0,28.0,30.0,27.0,0.0,0.0,0.0,1.7682992469469316,0.9620035645826148
4,ins202408250002,0000000234,10,3,0.25,0.0,0,61,0.4064458370635631,0.0,1.0098478066248882,1117,1128,12,-3,2,0,4,2,2,2,3,1,360,202408,1,1,202411,-3,4,0,0,4,7.833333333333333,0.0,0.6589077887197852,0.0,0,0,26.25,30,24,26.25,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.25,30,24,26.25,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.25,30,24,26.25,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.0,26,24,25.0,26,24,0.0,0,0,0.0,0.0,0.0,25.0,26.0,24.0,25.0,26.0,24.0,0.0,0.0,0.0,-1.0487926934634617,1.3740912731573243
5,ins202409030002,0000000252,6,2,0.1666666666666666,0.0,0,66,1.092436974789916,0.0,7.630252100840337,357,2724,12,-2,1,0,4,1,4,4,3,2,163,202409,1,1,202411,-2,3,0,0,3,18.916666666666668,0.0,2.3641456582633054,0.0,0,0,26.666666666666668,30,21,26.666666666666668,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,21,26.666666666666668,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,21,26.666666666666668,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,21,26.666666666666668,30,21,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,21.0,26.666666666666668,30.0,21.0,0.0,0.0,0.0,1.197335811884766,0.9091780331421647
6,ins202406080001,0000000077,15,5,0.4166666666666667,0.0,0,63,0.3735437805336339,0.0,0.6629086809470124,2661,1764,12,-5,2,1,3,3,4,4,2,2,847,202406,1,1,202411,-5,6,0,0,6,12.25,0.0,0.6497557309282225,0.0,0,0,28.833333333333332,30,27,28.833333333333332,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.833333333333332,30,27,28.833333333333332,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.833333333333332,30,27,28.833333333333332,30,27,0.0,0,0,0.0,0.0,0.0,28.833333333333332,30.0,27.0,28.833333333333332,30.0,27.0,0.0,0.0,0.0,0.0,0,0,28.333333333333332,30,27,28.333333333333332,30,27,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,27.0,28.333333333333332,30.0,27.0,0.0,0.0,0.0,1.4932383441884012,1.7272562788183494
7,ins202409300001,0000000305,15,2,0.0833333333333333,0.0,0,68,0.6010126582278481,0.0,2.6612658227848103,1975,5256,24,-2,4,0,4,0,2,3,3,2,968,202409,1,1,202411,-2,3,0,0,3,9.125,0.0,0.8227848101265823,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.9838508662125683,-0.04974060142448089
8,ins202409200002,0000000286,15,2,0.0555555555555555,0.0,0,60,0.4460431654676259,0.0,2.66961815163254,1807,4824,36,-2,3,0,4,1,4,2,3,1,672,202409,1,1,202411,-2,3,0,0,3,3.7222222222222223,0.0,0.594355285002767,0.0,0,0,27.0,30,21,27.0,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,21,27.0,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,21,27.0,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,21,27.0,30,21,0.0,0,0,0.0,0.0,0.0,27.0,30.0,21.0,27.0,30.0,21.0,0.0,0.0,0.0,0.3210213986065843,0.6739324188385408
9,ins202407240001,0000000169,13,4,0.1666666666666666,0.0,0,57,0.3985082578582845,0.0,2.915290356952584,1877,5472,24,-4,3,1,3,1,4,3,3,1,520,202407,1,1,202411,-4,5,0,0,5,9.5,0.0,0.8843899840170485,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,29,24,27.0,29,24,0.0,0,0,0.0,0.0,0.0,27.0,29.0,24.0,27.0,29.0,24.0,0.0,0.0,0.0,0.5682966136799503,0.2898447291159157
