aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202510090002,0000001054,14,4,0.3333333333333333,0.0,0,59,0.5119598765432098,0.0,0.9907407407407407,2592,2568,12,-4,4,1,3,1,4,2,3,2,1113,202510,1,1,202602,-4,5,0,0,5,17.833333333333332,0.0,0.8422067901234568
ins202511050001,0000001107,10,3,0.25,0.0,0,55,1.2714025500910746,0.0,9.07103825136612,549,4980,12,-3,2,1,4,2,4,2,3,2,283,202511,1,1,202602,-3,4,0,0,4,34.583333333333336,0.0,3.5391621129326047
ins202502030002,0000000558,10,12,0.3333333333333333,0.0,0,64,0.5503527902501604,0.0,4.872354073123797,1559,7596,36,-12,4,1,4,0,4,1,3,2,647,202502,1,1,202602,-12,13,0,0,13,5.861111111111111,0.0,2.1744708146247596
ins202502180002,0000000588,9,12,0.5,0.0,0,59,0.48071748878923765,0.0,2.0233183856502244,1115,2256,24,-12,2,0,4,2,4,3,3,2,442,202502,1,1,202602,-12,13,0,0,13,3.9166666666666665,0.0,1.4923766816143498
ins202508280001,0000000969,14,6,0.5,0.0,0,65,0.7704485488126649,0.0,2.4854881266490767,758,1884,12,-6,4,1,4,1,4,3,3,2,427,202508,1,1,202602,-6,7,0,0,7,13.083333333333334,0.0,2.0131926121372032
ins202512080002,0000001174,13,2,0.16666666666666666,0.0,0,66,0.3333333333333333,0.0,0.9078947368421053,1824,1656,12,-2,4,1,4,0,4,3,3,1,470,202512,1,1,202602,-2,3,0,0,3,11.5,0.0,0.48464912280701755
ins202506110001,0000000813,14,8,0.6666666666666666,0.0,0,63,0.5182328190743338,0.0,1.1360448807854138,1426,1620,12,-8,4,1,4,0,2,2,3,2,604,202506,1,1,202602,-8,9,0,0,9,11.25,0.0,1.2755960729312763
ins202502060001,0000000563,15,12,0.3333333333333333,0.0,0,54,0.5764331210191083,0.0,6.8789808917197455,942,6480,36,-12,3,1,4,0,4,3,3,2,363,202502,1,7,202602,-12,13,0,0,13,5.0,0.002136752136752137,2.8694267515923566
ins202504080002,0000000686,11,10,0.8333333333333334,0.0,0,59,0.6359712230215827,0.0,2.41726618705036,1390,3360,12,-10,1,0,4,2,4,2,3,2,604,202504,1,1,202602,-10,11,0,0,11,23.333333333333332,0.0,2.650359712230216
ins202510180001,0000001071,12,4,0.16666666666666666,0.0,0,61,0.6461538461538462,0.0,5.538461538461538,585,3240,24,-4,1,1,4,1,4,1,3,2,243,202510,1,1,202602,-4,5,0,0,5,5.625,0.0,1.5692307692307692
ins202512170001,0000001191,10,2,0.08333333333333333,0.0,0,56,1.0396341463414633,0.0,12.987804878048781,656,8520,24,-2,3,0,4,2,4,3,3,2,327,202512,1,1,202602,-2,3,0,0,3,14.791666666666666,0.0,2.1219512195121952
ins202507100002,0000000872,13,7,0.5833333333333334,0.0,0,66,0.5594020456333596,0.0,3.210070810385523,1271,4080,12,-7,3,1,4,0,3,2,2,2,371,202507,1,1,202602,-7,8,0,0,8,28.333333333333332,0.0,2.4319433516915816
ins202512120001,0000001181,12,2,0.16666666666666666,0.0,0,70,1.0600490196078431,0.0,4.985294117647059,816,4068,12,-2,1,0,4,0,2,4,3,2,526,202512,1,1,202602,-2,3,0,0,3,28.25,0.0,1.8909313725490196
ins202504050002,0000000680,15,10,0.8333333333333334,0.0,0,50,0.4835849508746705,0.0,0.8166786484543493,4173,3408,12,-10,2,1,3,1,4,2,3,2,1734,202504,1,7,202602,-10,11,0,0,11,23.666666666666668,0.007575757575757576,1.164150491253295
