,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202503220001,0000000651,15,4,0.3333333333333333,0.0,0,66,0.509704641350211,0.0,1.1443037974683543,1185,1356,12,-4,2,0,4,0,3,2,3,2,491,202503,1,1,202507,-4,5,0,0,5,9.416666666666666,0.0,0.8911392405063291,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.333333333333332,30,24,27.333333333333332,30,24,0.0,0,0,0.0,0.0,0.0,27.333333333333332,30.0,24.0,27.333333333333332,30.0,24.0,0.0,0.0,0.0,-1.432832046228555,0.4067415881248484
1,ins202506270001,0000000845,12,1,0.0833333333333333,0.0,0,50,0.9772727272727272,0.0,7.090909090909091,396,2808,12,0,4,1,4,2,4,2,3,2,153,202506,1,1,202507,0,2,0,0,2,19.5,0.0,1.568181818181818,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,1.496568748748208,1.8546497411265395
2,ins202409300002,0000000306,14,10,0.8333333333333334,0.0,0,53,0.4491654021244309,0.0,0.3975720789074355,3954,1572,12,-10,1,1,3,1,2,1,3,2,1645,202409,1,1,202507,-10,11,0,0,11,10.916666666666666,0.0,0.7804754678806272,0.0,0,0,27.454545454545453,30,24,27.454545454545453,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.555555555555557,30,24,27.555555555555557,30,24,0.0,0,0,0.0,0.0,0.0,27.555555555555557,30.0,24.0,27.555555555555557,30.0,24.0,0.0,0.0,0.0,0.0,0,0,27.166666666666668,29,24,27.166666666666668,29,24,0.0,0,0,0.0,0.0,0.0,27.166666666666668,29.0,24.0,27.166666666666668,29.0,24.0,0.0,0.0,0.0,0.0,0,0,27.0,29,24,27.0,29,24,0.0,0,0,0.0,0.0,0.0,27.0,29.0,24.0,27.0,29.0,24.0,0.0,0.0,0.0,-1.2886033697113706,0.5637679144064024
3,ins202506230001,0000000837,11,1,0.0833333333333333,0.0,0,57,0.4794246903715541,0.0,0.2317219336795845,7509,1740,12,0,4,1,2,2,4,3,3,2,3455,202506,1,1,202507,0,2,0,0,2,12.083333333333334,0.0,0.4987348515115195,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,1.8831359870075863,1.638607772470825
4,ins202411220001,0000000411,13,8,0.3333333333333333,0.0,0,71,0.9829787234042552,0.0,8.476595744680852,705,5976,24,-8,3,0,4,0,2,2,3,2,444,202411,1,1,202507,-8,9,0,0,9,10.375,0.0,3.808510638297872,0.0,0,0,26.333333333333332,30,15,26.333333333333332,30,15,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.333333333333332,30,15,26.333333333333332,30,15,0.0,0,0,0.0,0.0,0.0,26.333333333333332,30.0,15.0,26.333333333333332,30.0,15.0,0.0,0.0,0.0,0.0,0,0,25.5,29,15,25.5,29,15,0.0,0,0,0.0,0.0,0.0,25.5,29.0,15.0,25.5,29.0,15.0,0.0,0.0,0.0,0.0,0,0,23.666666666666668,28,15,23.666666666666668,28,15,0.0,0,0,0.0,0.0,0.0,23.666666666666668,28.0,15.0,23.666666666666668,28.0,15.0,0.0,0.0,0.0,-0.03294347177519852,0.9624642278137354
5,ins202505030001,0000000735,14,2,0.1666666666666666,0.0,0,66,0.7558139534883721,0.0,3.488372093023256,602,2100,12,-2,4,0,4,1,3,3,3,2,280,202505,1,1,202507,-2,3,0,0,3,14.583333333333334,0.0,1.337209302325581,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,0.0,0.0,0.0,29.0,30.0,28.0,29.0,30.0,28.0,0.0,0.0,0.0,0.5564600264020982,0.3093970628277999
6,ins202504130002,0000000696,11,3,0.25,0.0,0,63,0.5691542288557214,0.0,3.37910447761194,1005,3396,12,-3,4,1,4,0,4,3,2,2,289,202504,1,1,202507,-3,4,0,0,4,23.58333333333333,0.0,1.4139303482587064,0.0,0,0,28.75,30,26,28.75,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.75,30,26,28.75,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.75,30,26,28.75,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,26.0,28.333333333333332,30.0,26.0,0.0,0.0,0.0,0.6017437256088614,1.1456712551281083
7,ins202410240002,0000000354,10,9,0.25,0.0,0,70,0.5853658536585366,0.0,7.52067868504772,943,7092,36,-9,3,1,4,2,4,4,3,2,355,202410,1,1,202507,-9,10,0,0,10,5.472222222222222,0.0,2.4655355249204667,0.0,0,0,27.4,30,19,27.4,30,19,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.11111111111111,30,19,27.11111111111111,30,19,0.0,0,0,0.0,0.0,0.0,27.11111111111111,30.0,19.0,27.11111111111111,30.0,19.0,0.0,0.0,0.0,0.0,0,0,26.0,29,19,26.0,29,19,0.0,0,0,0.0,0.0,0.0,26.0,29.0,19.0,26.0,29.0,19.0,0.0,0.0,0.0,0.0,0,0,27.666666666666668,29,25,27.666666666666668,29,25,0.0,0,0,0.0,0.0,0.0,27.666666666666668,29.0,25.0,27.666666666666668,29.0,25.0,0.0,0.0,0.0,3.117567864844456,1.9888956857364282
8,ins202503270001,0000000661,13,4,0.3333333333333333,0.0,0,53,0.5151133501259446,0.0,1.0428211586901763,2382,2484,12,-4,3,1,3,0,4,2,3,2,1020,202503,1,1,202507,-4,5,0,0,5,17.25,0.0,0.8627204030226701,0.0,0,0,27.4,30,24,27.4,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.4,30,24,27.4,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.4,30,24,27.4,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,29,26,27.666666666666668,29,26,0.0,0,0,0.0,0.0,0.0,27.666666666666668,29.0,26.0,27.666666666666668,29.0,26.0,0.0,0.0,0.0,-0.17128401903363255,0.35481605100783364
9,ins202501060001,0000000501,11,6,0.1666666666666666,0.0,0,65,0.6702937976060935,0.0,6.228509249183896,919,5724,36,-6,2,1,4,2,4,1,3,2,457,202501,1,1,202507,-6,7,0,0,7,4.416666666666667,0.0,1.7083786724700762,0.0,0,0,27.142857142857142,30,24,27.142857142857142,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.142857142857142,30,24,27.142857142857142,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,29,24,26.666666666666668,29,24,0.0,0,0,0.0,0.0,0.0,26.666666666666668,29.0,24.0,26.666666666666668,29.0,24.0,0.0,0.0,0.0,0.0,0,0,27.0,28,26,27.0,28,26,0.0,0,0,0.0,0.0,0.0,27.0,28.0,26.0,27.0,28.0,26.0,0.0,0.0,0.0,1.7814812643606448,1.0865797246378894
