aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202410080002,0000000322,13,1,0.08333333333333333,0.0,0,58,1.0502645502645502,0.0,6.73015873015873,378,2544,12,-1,3,1,4,2,4,1,3,2,185,202410,1,1,202411,-1,2,0,0,2,17.666666666666668,0.0,1.6111111111111112
ins202410290002,0000000364,14,1,0.08333333333333333,0.0,0,56,0.6326820603907638,0.0,0.503019538188277,2815,1416,12,-1,3,1,3,2,2,4,3,2,1663,202410,1,1,202411,-1,2,0,0,2,9.833333333333334,0.0,0.6746003552397869
ins202409060002,0000000258,13,2,0.08333333333333333,0.0,0,54,0.6326247689463955,0.0,4.624768946395564,2164,10008,24,-2,4,1,3,2,4,4,3,2,952,202409,1,1,202411,-2,3,0,0,3,17.375,0.0,1.018022181146026
ins202407150001,0000000151,15,4,0.1111111111111111,0.0,0,67,0.5962807438512298,0.0,2.5266946610677863,1667,4212,36,-4,4,1,4,2,4,1,3,2,877,202407,1,1,202411,-4,5,0,0,5,3.25,0.0,0.8770245950809838
ins202408250002,0000000234,10,3,0.25,0.0,0,61,0.40644583706356313,0.0,1.0098478066248882,1117,1128,12,-3,2,0,4,2,2,2,3,1,360,202408,1,1,202411,-3,4,0,0,4,7.833333333333333,0.0,0.6589077887197852
ins202409030002,0000000252,6,2,0.16666666666666666,0.0,0,66,1.0924369747899159,0.0,7.630252100840337,357,2724,12,-2,1,0,4,1,4,4,3,2,163,202409,1,1,202411,-2,3,0,0,3,18.916666666666668,0.0,2.3641456582633054
ins202406080001,0000000077,15,5,0.4166666666666667,0.0,0,63,0.37354378053363396,0.0,0.6629086809470124,2661,1764,12,-5,2,1,3,3,4,4,2,2,847,202406,1,1,202411,-5,6,0,0,6,12.25,0.0,0.6497557309282225
ins202409300001,0000000305,15,2,0.08333333333333333,0.0,0,68,0.6010126582278481,0.0,2.6612658227848103,1975,5256,24,-2,4,0,4,0,2,3,3,2,968,202409,1,1,202411,-2,3,0,0,3,9.125,0.0,0.8227848101265823
ins202409200002,0000000286,15,2,0.05555555555555555,0.0,0,60,0.4460431654676259,0.0,2.66961815163254,1807,4824,36,-2,3,0,4,1,4,2,3,1,672,202409,1,1,202411,-2,3,0,0,3,3.7222222222222223,0.0,0.594355285002767
ins202407240001,0000000169,13,4,0.16666666666666666,0.0,0,57,0.3985082578582845,0.0,2.915290356952584,1877,5472,24,-4,3,1,3,1,4,3,3,1,520,202407,1,1,202411,-4,5,0,0,5,9.5,0.0,0.8843899840170485
ins202406080002,0000000078,9,5,0.4166666666666667,0.0,0,65,0.5420435510887772,0.0,0.9969849246231156,2985,2976,12,-5,2,1,4,0,3,1,3,2,1370,202406,1,1,202411,-5,6,0,0,6,20.666666666666668,0.0,0.9574539363484087
ins202405130001,0000000025,14,6,0.25,0.0,0,62,0.470155836518671,0.0,2.04645692443399,3401,6960,24,-6,4,1,3,0,2,1,3,2,1309,202405,1,7,202411,-6,7,0,0,7,12.083333333333334,0.005952380952380952,0.9817700676271685
ins202409100001,0000000265,13,2,0.16666666666666666,0.0,0,59,0.6625891946992865,0.0,4.232415902140673,981,4152,12,-2,1,1,4,0,4,2,3,1,304,202409,1,1,202411,-2,3,0,0,3,28.833333333333332,0.0,1.3679918450560653
ins202406230001,0000000107,15,5,0.4166666666666667,0.0,0,57,0.3403169486972871,0.0,0.3996776792908944,3723,1488,12,-5,1,0,3,1,2,2,2,2,1143,202406,1,1,202411,-5,6,0,0,6,10.333333333333334,0.0,0.5068493150684932
ins202410170002,0000000340,13,1,0.08333333333333333,0.0,0,59,0.5849858356940509,0.0,2.2606232294617565,706,1596,12,-1,1,1,4,0,4,2,3,2,280,202410,1,1,202411,-1,2,0,0,2,11.083333333333334,0.0,0.773371104815864
