,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202409020002,0000000250,9,1,0.0416666666666666,0.0,0,62,0.6251137397634213,0.0,5.088262056414923,1099,5592,24,0,3,1,4,0,4,2,3,2,454,202409,1,1,202410,0,2,0,0,2,9.708333333333334,0.0,0.8371246587807097,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,,,,,,,,,,,,,1.0346935264935373,0.7136619184219926
1,ins202407020002,0000000126,15,3,0.25,0.0,0,60,0.5217149220489977,0.0,1.4766146993318483,1796,2652,12,-3,3,0,3,2,2,3,3,2,716,202407,1,1,202410,-3,4,0,0,4,18.416666666666668,0.0,0.89086859688196,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,0.0,0.0,0.0,28.666666666666668,30.0,27.0,28.666666666666668,30.0,27.0,0.0,0.0,0.0,0.7267899010815015,0.7197447082174344
2,ins202408260002,0000000236,13,2,0.1666666666666666,0.0,0,61,0.7448770491803278,0.0,2.987704918032787,976,2916,12,-2,3,1,4,0,4,3,3,2,484,202408,1,1,202410,-2,3,0,0,3,20.25,0.0,1.242827868852459,0.0,0,0,27.0,30,23,27.0,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,23,27.0,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,23,27.0,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,23,27.0,30,23,0.0,0,0,0.0,0.0,0.0,27.0,30.0,23.0,27.0,30.0,23.0,0.0,0.0,0.0,1.2713177570049754,0.8315863748576854
3,ins202409290001,0000000303,12,1,0.0833333333333333,0.0,0,65,0.6726998491704375,0.0,2.751131221719457,663,1824,12,0,3,1,4,1,4,2,3,2,294,202409,1,1,202410,0,2,0,0,2,12.666666666666666,0.0,0.9019607843137256,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,1.0640956561712689,1.0242950716766108
4,ins202408250002,0000000234,11,2,0.1666666666666666,0.0,0,61,0.4064458370635631,0.0,1.0098478066248882,1117,1128,12,-2,2,0,4,2,2,2,3,1,360,202408,1,1,202410,-2,3,0,0,3,7.833333333333333,0.0,0.5747538048343778,0.0,0,0,26.666666666666668,30,24,26.666666666666668,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,24,26.666666666666668,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,24,26.666666666666668,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,24,26.666666666666668,30,24,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,24.0,26.666666666666668,30.0,24.0,0.0,0.0,0.0,-0.23396652304344706,1.9138427811802412
5,ins202407110002,0000000144,13,3,0.0833333333333333,0.0,0,50,0.3976057647605764,0.0,0.3765690376569037,8604,3240,36,-3,3,1,2,2,4,3,3,2,3331,202407,1,1,202410,-3,4,0,0,4,2.5,0.0,0.4289865178986518,0.0,0,0,26.25,30,19,26.25,30,19,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.25,30,19,26.25,30,19,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.25,30,19,26.25,30,19,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.0,28,19,25.0,28,19,0.0,0,0,0.0,0.0,0.0,25.0,28.0,19.0,25.0,28.0,19.0,0.0,0.0,0.0,1.899104424643848,1.2247640569855487
6,ins202408310002,0000000246,13,2,0.0555555555555555,0.0,0,66,0.7084432717678101,0.0,6.174142480211081,758,4680,36,-2,4,1,4,1,3,3,3,2,407,202408,1,1,202410,-2,3,0,0,3,3.611111111111111,0.0,1.0514511873350922,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,0.0,0.0,0.0,29.0,30.0,28.0,29.0,30.0,28.0,0.0,0.0,0.0,2.318126052376894,-0.5716925675609161
7,ins202405160001,0000000031,14,5,0.2083333333333333,0.0,0,64,0.5398361876396128,0.0,1.804914370811616,1343,2424,24,-5,1,1,4,0,4,2,3,1,624,202405,1,1,202410,-5,6,0,0,6,4.208333333333333,0.0,0.9158600148920328,0.0,0,0,27.5,30,25,27.5,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.5,30,25,27.5,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.5,30,25,27.5,30,25,0.0,0,0,0.0,0.0,0.0,27.5,30.0,25.0,27.5,30.0,25.0,0.0,0.0,0.0,0.0,0,0,26.666666666666668,29,25,26.666666666666668,29,25,0.0,0,0,0.0,0.0,0.0,26.666666666666668,29.0,25.0,26.666666666666668,29.0,25.0,0.0,0.0,0.0,-1.1024442056509174,0.8149456797719631
8,ins202406020001,0000000065,14,4,0.3333333333333333,0.0,0,63,0.6122194513715711,0.0,2.513715710723192,802,2016,12,-4,3,1,4,0,4,4,3,2,323,202406,1,1,202410,-4,5,0,0,5,14.0,0.0,1.4501246882793015,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,29,24,27.0,29,24,0.0,0,0,0.0,0.0,0.0,27.0,29.0,24.0,27.0,29.0,24.0,0.0,0.0,0.0,2.3498895671150875,0.25216181602251947
9,ins202409150001,0000000275,12,1,0.0833333333333333,0.0,0,63,0.6366594360086768,0.0,2.238611713665944,1844,4128,12,0,3,0,3,1,4,2,3,2,830,202409,1,1,202410,0,2,0,0,2,28.666666666666668,0.0,0.8232104121475055,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.5,30,27,28.5,30,27,0.0,0,0,,,,,,,,,,,,,0.6699417618493884,1.4189409945472935
