,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202410160002,0000000338,13,3,0.25,0.0,0,67,0.6145733461169702,0.0,1.4841802492809204,1043,1548,12,-3,4,0,4,1,4,1,3,2,512,202410,1,1,202501,-3,4,0,0,4,10.75,0.0,0.9856184084372004,0.0,0,0,25.5,30,21,25.5,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.5,30,21,25.5,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.5,30,21,25.5,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,24.0,28,21,24.0,28,21,0.0,0,0,0.0,0.0,0.0,24.0,28.0,21.0,24.0,28.0,21.0,0.0,0.0,0.0,0.7033225965430341,1.4397749458085745
1,ins202410010002,0000000308,15,3,0.25,0.0,0,66,0.6259314456035767,0.0,2.8792846497764533,671,1932,12,-3,2,1,4,0,4,1,3,2,259,202410,1,1,202501,-3,4,0,0,4,13.416666666666666,0.0,1.34575260804769,0.0,0,0,29.25,30,27,29.25,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.25,30,27,29.25,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.25,30,27,29.25,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,0.0,0.0,0.0,29.0,30.0,27.0,29.0,30.0,27.0,0.0,0.0,0.0,0.5989711326227206,0.7014571338801643
2,ins202409030002,0000000252,7,4,0.3333333333333333,0.0,0,66,0.9832935560859188,0.0,6.501193317422435,419,2724,12,-4,1,0,4,1,4,4,3,2,185,202409,1,1,202501,-4,5,0,0,5,18.916666666666668,0.0,3.1503579952267304,0.0,0,0,26.0,30,21,26.0,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.0,30,21,26.0,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.0,30,21,26.0,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,23.666666666666668,28,21,23.666666666666668,28,21,0.0,0,0,0.0,0.0,0.0,23.666666666666668,28.0,21.0,23.666666666666668,28.0,21.0,0.0,0.0,0.0,0.5847706957975071,1.056392162229626
3,ins202411170002,0000000402,14,2,0.1666666666666666,0.0,0,49,0.4100907341215287,0.0,0.3827330217211988,7274,2784,12,-2,3,1,2,1,4,2,3,2,2751,202411,1,1,202501,-2,3,0,0,3,19.33333333333333,0.0,0.4738795710750618,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,26.0,28.333333333333332,30.0,26.0,0.0,0.0,0.0,0.7423536570840377,0.4156955827243448
4,ins202411210001,0000000409,14,2,0.1666666666666666,0.0,0,49,0.4998128041931861,0.0,1.3747660052414823,2671,3672,12,-2,2,0,3,1,4,2,3,2,1029,202411,1,1,202501,-2,3,0,0,3,25.5,0.0,0.7289404717334331,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,26.0,28.333333333333332,30.0,26.0,0.0,0.0,0.0,-0.010995926398819092,1.695523079883262
5,ins202412290002,0000000486,15,1,0.0833333333333333,0.0,0,51,0.4121338912133891,0.0,0.9037656903765692,1912,1728,12,-1,3,0,3,0,4,4,2,2,644,202412,1,1,202501,-1,2,0,0,2,12.0,0.0,0.4874476987447699,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,-0.9768126255336576,1.2676346593410148
6,ins202408310001,0000000245,10,5,0.4166666666666667,0.0,0,59,0.6506329113924051,0.0,2.5822784810126582,790,2040,12,-5,3,1,4,1,2,1,3,2,344,202408,1,1,202501,-5,6,0,0,6,14.166666666666666,0.0,1.7265822784810128,0.0,0,0,26.666666666666668,30,23,26.666666666666668,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,23,26.666666666666668,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.666666666666668,30,23,26.666666666666668,30,23,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,23.0,26.666666666666668,30.0,23.0,0.0,0.0,0.0,0.0,0,0,26.0,30,23,26.0,30,23,0.0,0,0,0.0,0.0,0.0,26.0,30.0,23.0,26.0,30.0,23.0,0.0,0.0,0.0,0.7957494539087917,0.6159046437185285
7,ins202405220002,0000000044,15,8,0.6666666666666666,0.0,0,63,1.1837606837606838,0.0,8.948717948717949,468,4188,12,-8,1,1,4,1,3,4,3,2,205,202405,1,1,202501,-8,9,0,0,9,29.08333333333333,0.0,7.14957264957265,0.0,0,0,27.88888888888889,30,25,27.88888888888889,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.88888888888889,30,25,27.88888888888889,30,25,0.0,0,0,0.0,0.0,0.0,27.88888888888889,30.0,25.0,27.88888888888889,30.0,25.0,0.0,0.0,0.0,0.0,0,0,28.166666666666668,30,26,28.166666666666668,30,26,0.0,0,0,0.0,0.0,0.0,28.166666666666668,30.0,26.0,28.166666666666668,30.0,26.0,0.0,0.0,0.0,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,26.0,28.333333333333332,30.0,26.0,0.0,0.0,0.0,0.986660673755503,-0.46740995900694304
8,ins202408180002,0000000220,14,5,0.4166666666666667,0.0,0,58,1.008080808080808,0.0,9.042424242424245,495,4476,12,-5,2,1,4,0,4,2,3,1,126,202408,1,1,202501,-5,6,0,0,6,31.08333333333333,0.0,4.775757575757575,0.0,0,0,27.666666666666668,30,21,27.666666666666668,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,21,27.666666666666668,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,21,27.666666666666668,30,21,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,21.0,27.666666666666668,30.0,21.0,0.0,0.0,0.0,0.0,0,0,26.666666666666668,30,21,26.666666666666668,30,21,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,21.0,26.666666666666668,30.0,21.0,0.0,0.0,0.0,-0.018517179586491517,0.33546785347785435
9,ins202406260002,0000000114,14,7,0.1944444444444444,0.0,0,62,0.5502318392581144,0.0,6.287480680061824,647,4068,36,-7,4,0,4,0,2,3,3,2,243,202406,1,1,202501,-7,8,0,0,8,3.138888888888889,0.0,1.7727975270479135,0.0,0,0,27.5,30,25,27.5,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.5,30,25,27.5,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,29,25,27.0,29,25,0.0,0,0,0.0,0.0,0.0,27.0,29.0,25.0,27.0,29.0,25.0,0.0,0.0,0.0,0.0,0,0,27.0,29,25,27.0,29,25,0.0,0,0,0.0,0.0,0.0,27.0,29.0,25.0,27.0,29.0,25.0,0.0,0.0,0.0,0.1766051314601128,-0.3704759813251274
