,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202510090002,0000001054,14,4,0.3333333333333333,0.0,0,59,0.5119598765432098,0.0,0.9907407407407408,2592,2568,12,-4,4,1,3,1,4,2,3,2,1113,202510,1,1,202602,-4,5,0,0,5,17.833333333333332,0.0,0.8422067901234568,0.0,0,0,27.4,30,25,27.4,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.4,30,25,27.4,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.4,30,25,27.4,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.333333333333332,29,26,27.333333333333332,29,26,0.0,0,0,0.0,0.0,0.0,27.333333333333332,29.0,26.0,27.333333333333332,29.0,26.0,0.0,0.0,0.0,1.496360416333164,1.1310633029988675
1,ins202511050001,0000001107,10,3,0.25,0.0,0,55,1.2714025500910746,0.0,9.07103825136612,549,4980,12,-3,2,1,4,2,4,2,3,2,283,202511,1,1,202602,-3,4,0,0,4,34.583333333333336,0.0,3.5391621129326047,0.0,0,0,26.75,30,22,26.75,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.75,30,22,26.75,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.75,30,22,26.75,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.666666666666668,30,22,25.666666666666668,30,22,0.0,0,0,0.0,0.0,0.0,25.666666666666668,30.0,22.0,25.666666666666668,30.0,22.0,0.0,0.0,0.0,1.939523444789511,0.5472544316262656
2,ins202502030002,0000000558,10,12,0.3333333333333333,0.0,0,64,0.5503527902501604,0.0,4.872354073123797,1559,7596,36,-12,4,1,4,0,4,1,3,2,647,202502,1,1,202602,-12,13,0,0,13,5.861111111111111,0.0,2.17447081462476,0.0,0,0,26.583333333333332,29,21,26.583333333333332,29,21,0.0,0,0,0.0,0.0,0.0,26.583333333333332,29.0,21.0,26.583333333333332,29.0,21.0,0.0,0.0,0.0,0.0,0,0,25.88888888888889,29,21,25.88888888888889,29,21,0.0,0,0,0.0,0.0,0.0,25.88888888888889,29.0,21.0,25.88888888888889,29.0,21.0,0.0,0.0,0.0,0.0,0,0,25.5,29,21,25.5,29,21,0.0,0,0,0.0,0.0,0.0,25.5,29.0,21.0,25.5,29.0,21.0,0.0,0.0,0.0,0.0,0,0,24.666666666666668,28,21,24.666666666666668,28,21,0.0,0,0,0.0,0.0,0.0,24.666666666666668,28.0,21.0,24.666666666666668,28.0,21.0,0.0,0.0,0.0,0.613277382338826,1.0324741284236758
3,ins202502180002,0000000588,9,12,0.5,0.0,0,59,0.4807174887892376,0.0,2.0233183856502244,1115,2256,24,-12,2,0,4,2,4,3,3,2,442,202502,1,1,202602,-12,13,0,0,13,3.9166666666666665,0.0,1.4923766816143498,0.0,0,0,27.583333333333332,30,22,27.583333333333332,30,22,0.0,0,0,0.0,0.0,0.0,27.583333333333332,30.0,22.0,27.583333333333332,30.0,22.0,0.0,0.0,0.0,0.0,0,0,27.333333333333332,30,22,27.333333333333332,30,22,0.0,0,0,0.0,0.0,0.0,27.333333333333332,30.0,22.0,27.333333333333332,30.0,22.0,0.0,0.0,0.0,0.0,0,0,27.5,30,24,27.5,30,24,0.0,0,0,0.0,0.0,0.0,27.5,30.0,24.0,27.5,30.0,24.0,0.0,0.0,0.0,0.0,0,0,26.0,30,24,26.0,30,24,0.0,0,0,0.0,0.0,0.0,26.0,30.0,24.0,26.0,30.0,24.0,0.0,0.0,0.0,0.3318281539479513,1.5691853382483782
4,ins202508280001,0000000969,14,6,0.5,0.0,0,65,0.7704485488126649,0.0,2.4854881266490767,758,1884,12,-6,4,1,4,1,4,3,3,2,427,202508,1,1,202602,-6,7,0,0,7,13.083333333333334,0.0,2.0131926121372032,0.0,0,0,27.714285714285715,30,23,27.714285714285715,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.714285714285715,30,23,27.714285714285715,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.333333333333332,29,23,27.333333333333332,29,23,0.0,0,0,0.0,0.0,0.0,27.333333333333332,29.0,23.0,27.333333333333332,29.0,23.0,0.0,0.0,0.0,0.0,0,0,28.333333333333332,29,27,28.333333333333332,29,27,0.0,0,0,0.0,0.0,0.0,28.333333333333332,29.0,27.0,28.333333333333332,29.0,27.0,0.0,0.0,0.0,2.791928799083098,1.2307710305565205
5,ins202512080002,0000001174,13,2,0.1666666666666666,0.0,0,66,0.3333333333333333,0.0,0.9078947368421052,1824,1656,12,-2,4,1,4,0,4,3,3,1,470,202512,1,1,202602,-2,3,0,0,3,11.5,0.0,0.4846491228070175,0.0,0,0,27.333333333333332,30,24,27.333333333333332,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.333333333333332,30,24,27.333333333333332,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.333333333333332,30,24,27.333333333333332,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.333333333333332,30,24,27.333333333333332,30,24,0.0,0,0,0.0,0.0,0.0,27.333333333333332,30.0,24.0,27.333333333333332,30.0,24.0,0.0,0.0,0.0,0.2964343595838045,0.9813012184695131
6,ins202506110001,0000000813,14,8,0.6666666666666666,0.0,0,63,0.5182328190743338,0.0,1.1360448807854138,1426,1620,12,-8,4,1,4,0,2,2,3,2,604,202506,1,1,202602,-8,9,0,0,9,11.25,0.0,1.2755960729312763,0.0,0,0,27.444444444444443,30,22,27.444444444444443,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.444444444444443,30,22,27.444444444444443,30,22,0.0,0,0,0.0,0.0,0.0,27.444444444444443,30.0,22.0,27.444444444444443,30.0,22.0,0.0,0.0,0.0,0.0,0,0,28.166666666666668,30,26,28.166666666666668,30,26,0.0,0,0,0.0,0.0,0.0,28.166666666666668,30.0,26.0,28.166666666666668,30.0,26.0,0.0,0.0,0.0,0.0,0,0,28.333333333333332,29,28,28.333333333333332,29,28,0.0,0,0,0.0,0.0,0.0,28.333333333333332,29.0,28.0,28.333333333333332,29.0,28.0,0.0,0.0,0.0,0.016867663968323066,0.35067800915532116
7,ins202502060001,0000000563,15,12,0.3333333333333333,0.0,0,54,0.5764331210191083,0.0,6.8789808917197455,942,6480,36,-12,3,1,4,0,4,3,3,2,363,202502,1,7,202602,-12,13,0,0,13,5.0,0.0021367521367521,2.8694267515923566,0.08333333333333333,1,0,27.416666666666668,30,23,27.416666666666668,30,23,0.08333333333333333,1,0,0.08333333333333333,1.0,0.0,27.416666666666668,30.0,23.0,27.416666666666668,30.0,23.0,0.08333333333333333,1.0,0.0,0.0,0,0,26.666666666666668,30,23,26.666666666666668,30,23,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,23.0,26.666666666666668,30.0,23.0,0.0,0.0,0.0,0.0,0,0,27.166666666666668,30,24,27.166666666666668,30,24,0.0,0,0,0.0,0.0,0.0,27.166666666666668,30.0,24.0,27.166666666666668,30.0,24.0,0.0,0.0,0.0,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,26.0,28.333333333333332,30.0,26.0,0.0,0.0,0.0,1.3445300693863138,-0.28074780989300624
8,ins202504080002,0000000686,11,10,0.8333333333333334,0.0,0,59,0.6359712230215827,0.0,2.41726618705036,1390,3360,12,-10,1,0,4,2,4,2,3,2,604,202504,1,1,202602,-10,11,0,0,11,23.33333333333333,0.0,2.650359712230216,0.0,0,0,26.454545454545453,30,22,26.454545454545453,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.333333333333332,30,22,26.333333333333332,30,22,0.0,0,0,0.0,0.0,0.0,26.333333333333332,30.0,22.0,26.333333333333332,30.0,22.0,0.0,0.0,0.0,0.0,0,0,26.666666666666668,30,22,26.666666666666668,30,22,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,22.0,26.666666666666668,30.0,22.0,0.0,0.0,0.0,0.0,0,0,26.0,26,26,26.0,26,26,0.0,0,0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,-0.26205901690776523,1.0825810188292817
9,ins202510180001,0000001071,12,4,0.1666666666666666,0.0,0,61,0.6461538461538462,0.0,5.538461538461538,585,3240,24,-4,1,1,4,1,4,1,3,2,243,202510,1,1,202602,-4,5,0,0,5,5.625,0.0,1.5692307692307692,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.333333333333332,27,24,25.333333333333332,27,24,0.0,0,0,0.0,0.0,0.0,25.333333333333332,27.0,24.0,25.333333333333332,27.0,24.0,0.0,0.0,0.0,0.3734299687619797,1.1930176378844648
10,ins202512170001,0000001191,10,2,0.0833333333333333,0.0,0,56,1.0396341463414631,0.0,12.98780487804878,656,8520,24,-2,3,0,4,2,4,3,3,2,327,202512,1,1,202602,-2,3,0,0,3,14.791666666666666,0.0,2.1219512195121952,0.0,0,0,28.333333333333332,30,25,28.333333333333332,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,25,28.333333333333332,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,25,28.333333333333332,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,25,28.333333333333332,30,25,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,25.0,28.333333333333332,30.0,25.0,0.0,0.0,0.0,0.6764376831097554,1.3372659817826638
