,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202506210001,0000000833,10,9,0.375,0.0,0,73,0.4821029082774049,0.0,2.348993288590604,1788,4200,24,-9,2,0,4,2,3,3,3,2,687,202506,1,1,202603,-9,10,0,0,10,7.291666666666667,0.0,1.3629753914988814,0.0,0,0,26.7,30,19,26.7,30,19,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.333333333333332,30,19,26.333333333333332,30,19,0.0,0,0,0.0,0.0,0.0,26.333333333333332,30.0,19.0,26.333333333333332,30.0,19.0,0.0,0.0,0.0,0.0,0,0,25.333333333333332,29,19,25.333333333333332,29,19,0.0,0,0,0.0,0.0,0.0,25.333333333333332,29.0,19.0,25.333333333333332,29.0,19.0,0.0,0.0,0.0,0.0,0,0,23.333333333333332,26,19,23.333333333333332,26,19,0.0,0,0,0.0,0.0,0.0,23.333333333333332,26.0,19.0,23.333333333333332,26.0,19.0,0.0,0.0,0.0,0.7127774439355399,2.257598028564023
1,ins202508270001,0000000967,10,7,0.1944444444444444,0.0,0,62,0.4884302689180738,0.0,3.151969981238274,1599,5040,36,-7,3,1,3,0,4,2,3,2,641,202508,1,1,202603,-7,8,0,0,8,3.888888888888889,0.0,1.101313320825516,0.0,0,0,26.0,30,23,26.0,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.0,30,23,26.0,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,24.666666666666668,27,23,24.666666666666668,27,23,0.0,0,0,0.0,0.0,0.0,24.666666666666668,27.0,23.0,24.666666666666668,27.0,23.0,0.0,0.0,0.0,0.0,0,0,24.0,25,23,24.0,25,23,0.0,0,0,0.0,0.0,0.0,24.0,25.0,23.0,24.0,25.0,23.0,0.0,0.0,0.0,0.37754853988552906,1.4513764443912989
2,ins202407230001,0000000167,12,20,0.8333333333333334,0.0,0,63,0.7309562398703403,0.0,5.406807131280389,1234,6672,24,-20,2,0,4,2,4,2,3,1,624,202407,1,1,202603,-20,21,0,0,21,11.583333333333334,0.0,5.236628849270664,0.0,0,0,26.583333333333332,30,22,26.583333333333332,30,22,0.0,0,0,0.0,0.0,0.0,26.583333333333332,30.0,22.0,26.583333333333332,30.0,22.0,0.0,0.0,0.0,0.0,0,0,26.88888888888889,30,24,26.88888888888889,30,24,0.0,0,0,0.0,0.0,0.0,26.88888888888889,30.0,24.0,26.88888888888889,30.0,24.0,0.0,0.0,0.0,0.0,0,0,26.333333333333332,27,24,26.333333333333332,27,24,0.0,0,0,0.0,0.0,0.0,26.333333333333332,27.0,24.0,26.333333333333332,27.0,24.0,0.0,0.0,0.0,0.0,0,0,26.0,27,24,26.0,27,24,0.0,0,0,0.0,0.0,0.0,26.0,27.0,24.0,26.0,27.0,24.0,0.0,0.0,0.0,-0.6791801589726255,0.9720522469868814
3,ins202601160001,0000001251,15,2,0.1666666666666666,0.0,0,59,0.6404715127701375,0.0,2.8290766208251474,1018,2880,12,-1,3,1,4,0,4,1,3,2,412,202601,1,1,202603,-1,3,0,0,3,20.0,0.0,1.111984282907662,0.0,0,0,29.333333333333332,30,28,29.333333333333332,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.333333333333332,30,28,29.333333333333332,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.333333333333332,30,28,29.333333333333332,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.333333333333332,30,28,29.333333333333332,30,28,0.0,0,0,0.0,0.0,0.0,29.333333333333332,30.0,28.0,29.333333333333332,30.0,28.0,0.0,0.0,0.0,0.6121172844673649,0.548353345937996
4,ins202412010001,0000000429,12,15,0.625,0.0,0,64,0.8614800759013282,0.0,8.88045540796964,527,4680,24,-15,4,1,4,1,4,2,3,2,259,202412,1,7,202603,-15,16,0,0,16,8.125,0.0026041666666666,6.411764705882353,0.08333333333333333,1,0,27.916666666666668,30,24,27.916666666666668,30,24,0.08333333333333333,1,0,0.08333333333333333,1.0,0.0,27.916666666666668,30.0,24.0,27.916666666666668,30.0,24.0,0.08333333333333333,1.0,0.0,0.1111111111111111,1,0,28.0,30,24,28.0,30,24,0.1111111111111111,1,0,0.1111111111111111,1.0,0.0,28.0,30.0,24.0,28.0,30.0,24.0,0.1111111111111111,1.0,0.0,0.0,0,0,27.333333333333332,30,24,27.333333333333332,30,24,0.0,0,0,0.0,0.0,0.0,27.333333333333332,30.0,24.0,27.333333333333332,30.0,24.0,0.0,0.0,0.0,0.0,0,0,26.0,27,24,26.0,27,24,0.0,0,0,0.0,0.0,0.0,26.0,27.0,24.0,26.0,27.0,24.0,0.0,0.0,0.0,2.0293920605343083,0.8484537566958634
5,ins202508200001,0000000953,14,7,0.5833333333333334,0.0,0,59,0.8015267175572519,0.0,4.213740458015267,524,2208,12,-7,2,0,4,3,4,4,3,2,236,202508,1,1,202603,-7,8,0,0,8,15.333333333333334,0.0,3.2595419847328246,0.0,0,0,27.375,30,23,27.375,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.375,30,23,27.375,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.166666666666668,30,23,27.166666666666668,30,23,0.0,0,0,0.0,0.0,0.0,27.166666666666668,30.0,23.0,27.166666666666668,30.0,23.0,0.0,0.0,0.0,0.0,0,0,25.666666666666668,29,23,25.666666666666668,29,23,0.0,0,0,0.0,0.0,0.0,25.666666666666668,29.0,23.0,25.666666666666668,29.0,23.0,0.0,0.0,0.0,2.056286832466463,0.5696406551566131
6,ins202512270002,0000001212,10,3,0.25,0.0,0,51,0.4727361246348588,0.0,0.7361246348588121,2054,1512,12,-2,1,0,4,3,4,2,3,2,845,202512,1,1,202603,-2,4,0,0,4,10.5,0.0,0.6567672833495618,0.0,0,0,28.0,30,25,28.0,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,25,28.0,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,25,28.0,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.333333333333332,30,25,27.333333333333332,30,25,0.0,0,0,0.0,0.0,0.0,27.333333333333332,30.0,25.0,27.333333333333332,30.0,25.0,0.0,0.0,0.0,1.575253990956937,1.5728098463130873
7,ins202602160002,0000001314,11,1,0.0833333333333333,0.0,0,55,0.8427762039660056,0.0,4.980169971671388,706,3516,12,0,1,0,4,1,4,3,3,2,302,202602,1,1,202603,0,2,0,0,2,24.416666666666668,0.0,1.257790368271955,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,-0.061177224283639586,1.113937040275018
8,ins202509240002,0000001024,13,6,0.1666666666666666,0.0,0,65,0.638235294117647,0.0,7.994117647058823,680,5436,36,-6,3,1,4,0,3,2,3,2,283,202509,1,7,202603,-6,7,0,0,7,4.194444444444445,0.0039682539682539,1.9705882352941175,0.14285714285714285,1,0,27.571428571428573,30,24,27.571428571428573,30,24,0.14285714285714285,1,0,,,,,,,,,,,,,0.14285714285714285,1,0,27.571428571428573,30,24,27.571428571428573,30,24,0.14285714285714285,1,0,,,,,,,,,,,,,0.16666666666666666,1,0,27.166666666666668,30,24,27.166666666666668,30,24,0.16666666666666666,1,0,0.16666666666666666,1.0,0.0,27.166666666666668,30.0,24.0,27.166666666666668,30.0,24.0,0.16666666666666666,1.0,0.0,0.0,0,0,27.0,28,26,27.0,28,26,0.0,0,0,0.0,0.0,0.0,27.0,28.0,26.0,27.0,28.0,26.0,0.0,0.0,0.0,0.28399219881967624,0.25897178671343585
9,ins202509020001,0000000979,11,6,0.5,0.0,0,49,0.6051800379027164,0.0,0.7732154137713203,1583,1224,12,-6,3,0,3,1,4,2,3,2,856,202509,1,1,202603,-6,7,0,0,7,8.5,0.0,0.9917877447883764,0.0,0,0,27.285714285714285,30,25,27.285714285714285,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.285714285714285,30,25,27.285714285714285,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.833333333333332,30,25,26.833333333333332,30,25,0.0,0,0,0.0,0.0,0.0,26.833333333333332,30.0,25.0,26.833333333333332,30.0,25.0,0.0,0.0,0.0,0.0,0,0,25.666666666666668,26,25,25.666666666666668,26,25,0.0,0,0,0.0,0.0,0.0,25.666666666666668,26.0,25.0,25.666666666666668,26.0,25.0,0.0,0.0,0.0,0.24505713161680764,1.077876793790398
