aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202504120001,0000000693,14,2,0.08333333333333333,0.0,0,57,0.8061653432975245,0.0,1.6478281177020084,2141,3528,24,-2,2,1,3,3,4,2,3,2,1579,202504,1,1,202506,-2,3,0,0,3,6.125,0.0,0.9434843531060252
ins202502140001,0000000579,12,4,0.3333333333333333,0.0,0,68,0.6596534653465347,0.0,1.4925742574257426,1616,2412,12,-3,4,0,4,0,2,2,3,1,865,202502,1,1,202506,-3,5,0,0,5,16.75,0.0,1.1571782178217822
ins202505190002,0000000768,11,1,0.08333333333333333,0.0,0,66,0.8698412698412699,0.0,5.219047619047619,315,1644,12,-1,4,1,4,0,3,2,3,2,137,202505,1,1,202506,-1,2,0,0,2,11.416666666666666,0.0,1.3047619047619048
ins202408010001,0000000185,14,10,0.4166666666666667,0.0,0,52,0.5054171180931745,0.0,2.8342361863488623,1846,5232,24,-10,3,0,3,1,4,3,3,2,715,202408,1,1,202506,-10,11,0,0,11,9.083333333333334,0.0,1.6863488624052005
ins202411060001,0000000379,15,7,0.19444444444444445,0.0,0,55,0.49440820130475305,0.0,1.962721342031687,2146,4212,36,-7,3,0,4,1,4,2,3,2,944,202411,1,7,202506,-7,8,0,0,8,3.25,0.003472222222222222,0.8760484622553588
ins202411040001,0000000375,15,7,0.2916666666666667,0.0,0,60,0.7004329004329004,0.0,6.753246753246753,1155,7800,24,-7,1,1,4,0,4,1,3,2,484,202411,1,1,202506,-7,8,0,0,8,13.541666666666666,0.0,2.67012987012987
ins202503050002,0000000618,15,3,0.25,0.0,0,54,0.7453083109919572,0.0,3.6675603217158175,373,1368,12,-3,1,0,4,0,2,2,3,2,164,202503,1,1,202506,-3,4,0,0,4,9.5,0.0,1.6621983914209115
ins202410240002,0000000354,14,8,0.2222222222222222,0.0,0,70,0.5853658536585366,0.0,7.52067868504772,943,7092,36,-8,3,1,4,2,4,4,3,2,355,202410,1,1,202506,-8,9,0,0,9,5.472222222222222,0.0,2.256627783669141
ins202408310002,0000000246,7,10,0.2777777777777778,0.0,0,66,0.5380811078140455,0.0,2.314540059347181,2022,4680,36,-10,4,1,4,1,3,3,3,2,958,202408,1,7,202506,-10,11,0,0,11,3.611111111111111,0.005050505050505051,1.1810089020771513
ins202408040002,0000000192,14,10,0.2777777777777778,0.0,0,56,0.47762262799856786,0.0,1.2373791621911923,5586,6912,36,-10,3,1,2,0,4,1,3,2,2476,202408,1,1,202506,-10,11,0,0,11,5.333333333333333,0.0,0.8213390619405657
ins202504280002,0000000726,14,2,0.16666666666666666,0.0,0,56,0.8037578288100209,0.0,3.7828810020876826,479,1812,12,-2,4,1,4,0,4,2,3,2,234,202504,1,1,202506,-2,3,0,0,3,12.583333333333334,0.0,1.4342379958246347
ins202502250002,0000000602,15,4,0.16666666666666666,0.0,0,65,0.6976744186046512,0.0,4.113695090439276,1161,4776,24,-3,1,1,4,0,2,4,3,2,611,202502,1,1,202506,-3,5,0,0,5,8.291666666666666,0.0,1.3832902670111973
ins202501060001,0000000501,12,5,0.1388888888888889,0.0,0,65,0.6702937976060935,0.0,6.228509249183896,919,5724,36,-5,2,1,4,2,4,1,3,2,457,202501,1,1,202506,-5,6,0,0,6,4.416666666666667,0.0,1.5353645266594125
ins202502130002,0000000578,12,4,0.3333333333333333,0.0,0,63,0.8685220729366603,0.0,3.132437619961612,1042,3264,12,-3,3,1,4,0,4,1,3,2,633,202502,1,1,202506,-3,5,0,0,5,22.666666666666668,0.0,1.9126679462571976
ins202502130001,0000000577,15,4,0.3333333333333333,0.0,0,68,0.7398576512455516,0.0,1.8704626334519574,2810,5256,12,-3,3,1,3,0,4,1,3,2,1641,202502,1,1,202506,-3,5,0,0,5,36.5,0.0,1.3633451957295373
ins202411030002,0000000374,15,7,0.2916666666666667,0.0,0,53,0.8244620611551529,0.0,6.169875424688562,883,5448,24,-7,3,0,4,0,2,3,3,2,501,202411,1,1,202506,-7,8,0,0,8,9.458333333333334,0.0,2.62400906002265
ins202408070002,0000000198,12,10,0.8333333333333334,0.0,0,54,0.6233269598470363,0.0,1.9732313575525813,1569,3096,12,-10,1,1,4,0,4,2,3,2,720,202408,1,7,202506,-10,11,0,0,11,21.5,0.030303030303030304,2.2676864244741872
ins202504230001,0000000715,15,2,0.16666666666666666,0.0,0,63,0.7491721854304636,0.0,1.8874172185430464,1208,2280,12,-2,2,0,4,0,4,3,3,2,715,202504,1,1,202506,-2,3,0,0,3,15.833333333333334,0.0,1.0637417218543046
ins202412010001,0000000429,11,6,0.25,0.0,0,63,0.8478260869565217,0.0,11.304347826086957,414,4680,24,-6,4,1,4,1,4,2,3,2,156,202412,1,1,202506,-6,7,0,0,7,8.125,0.0,3.6739130434782608
