,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202504120001,0000000693,14,2,0.0833333333333333,0.0,0,57,0.8061653432975245,0.0,1.6478281177020084,2141,3528,24,-2,2,1,3,3,4,2,3,2,1579,202504,1,1,202506,-2,3,0,0,3,6.125,0.0,0.9434843531060252,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,26.0,28.333333333333332,30.0,26.0,0.0,0.0,0.0,1.8078803260886729,1.1671578953133837
1,ins202502140001,0000000579,12,4,0.3333333333333333,0.0,0,68,0.6596534653465347,0.0,1.4925742574257426,1616,2412,12,-3,4,0,4,0,2,2,3,1,865,202502,1,1,202506,-3,5,0,0,5,16.75,0.0,1.1571782178217822,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.2,30,24,28.2,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,0.0,0.0,0.0,27.0,30.0,24.0,27.0,30.0,24.0,0.0,0.0,0.0,-1.6657776600293157,0.7511677128228988
2,ins202505190002,0000000768,11,1,0.0833333333333333,0.0,0,66,0.8698412698412699,0.0,5.219047619047619,315,1644,12,-1,4,1,4,0,3,2,3,2,137,202505,1,1,202506,-1,2,0,0,2,11.416666666666666,0.0,1.3047619047619048,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.6059400472454313,0.5997648563919765
3,ins202408010001,0000000185,14,10,0.4166666666666667,0.0,0,52,0.5054171180931745,0.0,2.8342361863488623,1846,5232,24,-10,3,0,3,1,4,3,3,2,715,202408,1,1,202506,-10,11,0,0,11,9.083333333333334,0.0,1.6863488624052003,0.0,0,0,27.636363636363637,30,23,27.636363636363637,30,23,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.11111111111111,30,23,27.11111111111111,30,23,0.0,0,0,0.0,0.0,0.0,27.11111111111111,30.0,23.0,27.11111111111111,30.0,23.0,0.0,0.0,0.0,0.0,0,0,26.833333333333332,30,23,26.833333333333332,30,23,0.0,0,0,0.0,0.0,0.0,26.833333333333332,30.0,23.0,26.833333333333332,30.0,23.0,0.0,0.0,0.0,0.0,0,0,27.333333333333332,29,25,27.333333333333332,29,25,0.0,0,0,0.0,0.0,0.0,27.333333333333332,29.0,25.0,27.333333333333332,29.0,25.0,0.0,0.0,0.0,0.8871483527824936,0.42949295344593086
4,ins202411060001,0000000379,15,7,0.1944444444444444,0.0,0,55,0.494408201304753,0.0,1.962721342031687,2146,4212,36,-7,3,0,4,1,4,2,3,2,944,202411,1,7,202506,-7,8,0,0,8,3.25,0.0034722222222222,0.8760484622553588,0.125,1,0,28.125,30,25,28.125,30,25,0.125,1,0,,,,,,,,,,,,,0.125,1,0,28.125,30,25,28.125,30,25,0.125,1,0,,,,,,,,,,,,,0.0,0,0,27.5,30,25,27.5,30,25,0.0,0,0,0.0,0.0,0.0,27.5,30.0,25.0,27.5,30.0,25.0,0.0,0.0,0.0,0.0,0,0,26.666666666666668,30,25,26.666666666666668,30,25,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,25.0,26.666666666666668,30.0,25.0,0.0,0.0,0.0,0.2818880504160304,0.6126384227967538
5,ins202411040001,0000000375,15,7,0.2916666666666667,0.0,0,60,0.7004329004329004,0.0,6.753246753246753,1155,7800,24,-7,1,1,4,0,4,1,3,2,484,202411,1,1,202506,-7,8,0,0,8,13.541666666666666,0.0,2.67012987012987,0.0,0,0,27.125,30,22,27.125,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.125,30,22,27.125,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.5,30,22,27.5,30,22,0.0,0,0,0.0,0.0,0.0,27.5,30.0,22.0,27.5,30.0,22.0,0.0,0.0,0.0,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,0.0,0.0,0.0,29.0,30.0,27.0,29.0,30.0,27.0,0.0,0.0,0.0,-0.27308495606313804,-0.4593574915476115
6,ins202503050002,0000000618,15,3,0.25,0.0,0,54,0.7453083109919572,0.0,3.6675603217158175,373,1368,12,-3,1,0,4,0,2,2,3,2,164,202503,1,1,202506,-3,4,0,0,4,9.5,0.0,1.6621983914209115,0.0,0,0,29.25,30,28,29.25,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.25,30,28,29.25,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.25,30,28,29.25,30,28,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,0.0,0.0,0.0,29.0,30.0,28.0,29.0,30.0,28.0,0.0,0.0,0.0,-1.2285908699833772,0.3998626859820205
7,ins202410240002,0000000354,14,8,0.2222222222222222,0.0,0,70,0.5853658536585366,0.0,7.52067868504772,943,7092,36,-8,3,1,4,2,4,4,3,2,355,202410,1,1,202506,-8,9,0,0,9,5.472222222222222,0.0,2.256627783669141,0.0,0,0,27.666666666666668,30,19,27.666666666666668,30,19,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,19,27.666666666666668,30,19,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,19.0,27.666666666666668,30.0,19.0,0.0,0.0,0.0,0.0,0,0,26.833333333333332,30,19,26.833333333333332,30,19,0.0,0,0,0.0,0.0,0.0,26.833333333333332,30.0,19.0,26.833333333333332,30.0,19.0,0.0,0.0,0.0,0.0,0,0,27.666666666666668,29,25,27.666666666666668,29,25,0.0,0,0,0.0,0.0,0.0,27.666666666666668,29.0,25.0,27.666666666666668,29.0,25.0,0.0,0.0,0.0,2.286240905922919,1.8169923281583156
8,ins202408310002,0000000246,7,10,0.2777777777777778,0.0,0,66,0.5380811078140455,0.0,2.314540059347181,2022,4680,36,-10,4,1,4,1,3,3,3,2,958,202408,1,7,202506,-10,11,0,0,11,3.611111111111111,0.005050505050505,1.1810089020771513,0.18181818181818182,1,0,28.0,30,22,28.0,30,22,0.18181818181818182,1,0,,,,,,,,,,,,,0.2222222222222222,1,0,27.666666666666668,30,22,27.666666666666668,30,22,0.2222222222222222,1,0,0.2222222222222222,1.0,0.0,27.666666666666668,30.0,22.0,27.666666666666668,30.0,22.0,0.2222222222222222,1.0,0.0,0.0,0,0,27.0,30,22,27.0,30,22,0.0,0,0,0.0,0.0,0.0,27.0,30.0,22.0,27.0,30.0,22.0,0.0,0.0,0.0,0.0,0,0,24.666666666666668,27,22,24.666666666666668,27,22,0.0,0,0,0.0,0.0,0.0,24.666666666666668,27.0,22.0,24.666666666666668,27.0,22.0,0.0,0.0,0.0,1.8371197806597608,1.3638866201213218
9,ins202408040002,0000000192,14,10,0.2777777777777778,0.0,0,56,0.4776226279985678,0.0,1.2373791621911925,5586,6912,36,-10,3,1,2,0,4,1,3,2,2476,202408,1,1,202506,-10,11,0,0,11,5.333333333333333,0.0,0.8213390619405657,0.0,0,0,28.363636363636363,30,25,28.363636363636363,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,25,28.0,30,25,0.0,0,0,0.0,0.0,0.0,28.0,30.0,25.0,28.0,30.0,25.0,0.0,0.0,0.0,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,0.0,0.0,0.0,28.0,30.0,26.0,28.0,30.0,26.0,0.0,0.0,0.0,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,0.0,0.0,0.0,28.666666666666668,30.0,27.0,28.666666666666668,30.0,27.0,0.0,0.0,0.0,-0.4321273605172524,1.1285605883006506
