,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202410230001,0000000351,14,13,0.3611111111111111,0.0,0,55,0.4719961704164672,0.0,2.584968884633796,4178,10800,36,-13,4,1,3,2,4,3,3,2,1672,202410,1,1,202511,-13,14,0,0,14,8.333333333333334,0.0,1.4054571565342269,0.0,0,0,27.5,30,21,27.5,30,21,0.0,0,0,0.0,0.0,0.0,27.5,30.0,21.0,27.5,30.0,21.0,0.0,0.0,0.0,0.0,0,0,27.22222222222222,30,21,27.22222222222222,30,21,0.0,0,0,0.0,0.0,0.0,27.22222222222222,30.0,21.0,27.22222222222222,30.0,21.0,0.0,0.0,0.0,0.0,0,0,27.666666666666668,30,25,27.666666666666668,30,25,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,25.0,27.666666666666668,30.0,25.0,0.0,0.0,0.0,0.0,0,0,27.0,29,25,27.0,29,25,0.0,0,0,0.0,0.0,0.0,27.0,29.0,25.0,27.0,29.0,25.0,0.0,0.0,0.0,1.9834791360235342,0.7754942974506783
1,ins202507050001,0000000861,9,4,0.3333333333333333,0.0,0,55,0.6104944500504541,0.0,2.7971745711402622,991,2772,12,-4,3,0,4,2,4,3,3,1,374,202507,1,1,202511,-4,5,0,0,5,19.25,0.0,1.542885973763875,0.0,0,0,24.8,30,21,24.8,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,24.8,30,21,24.8,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,24.8,30,21,24.8,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,23.333333333333332,25,21,23.333333333333332,25,21,0.0,0,0,0.0,0.0,0.0,23.333333333333332,25.0,21.0,23.333333333333332,25.0,21.0,0.0,0.0,0.0,0.1800355377838173,1.2140555100504271
2,ins202501250001,0000000539,11,10,0.8333333333333334,0.0,0,53,0.4477848101265823,0.0,1.860759493670886,1264,2352,12,-10,1,1,4,1,4,2,3,1,370,202501,1,1,202511,-10,11,0,0,11,16.333333333333332,0.0,1.9984177215189876,0.0,0,0,26.363636363636363,30,18,26.363636363636363,30,18,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.77777777777778,30,18,25.77777777777778,30,18,0.0,0,0,0.0,0.0,0.0,25.77777777777778,30.0,18.0,25.77777777777778,30.0,18.0,0.0,0.0,0.0,0.0,0,0,26.0,30,18,26.0,30,18,0.0,0,0,0.0,0.0,0.0,26.0,30.0,18.0,26.0,30.0,18.0,0.0,0.0,0.0,0.0,0,0,24.0,28,18,24.0,28,18,0.0,0,0,0.0,0.0,0.0,24.0,28.0,18.0,24.0,28.0,18.0,0.0,0.0,0.0,0.4012759819150469,0.7445130155423327
3,ins202407230001,0000000167,11,16,0.6666666666666666,0.0,0,63,1.151093439363817,0.0,13.26441351888668,503,6672,24,-16,2,0,4,2,4,2,3,1,301,202407,1,1,202511,-16,17,0,0,17,11.583333333333334,0.0,9.99403578528827,0.0,0,0,26.75,30,22,26.75,30,22,0.0,0,0,0.0,0.0,0.0,26.75,30.0,22.0,26.75,30.0,22.0,0.0,0.0,0.0,0.0,0,0,26.666666666666668,30,22,26.666666666666668,30,22,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,22.0,26.666666666666668,30.0,22.0,0.0,0.0,0.0,0.0,0,0,27.5,30,25,27.5,30,25,0.0,0,0,0.0,0.0,0.0,27.5,30.0,25.0,27.5,30.0,25.0,0.0,0.0,0.0,0.0,0,0,26.0,27,25,26.0,27,25,0.0,0,0,0.0,0.0,0.0,26.0,27.0,25.0,26.0,27.0,25.0,0.0,0.0,0.0,-0.19711689535800025,0.47828759754797534
4,ins202510060001,0000001047,15,1,0.0416666666666666,0.0,0,71,0.8181818181818182,0.0,4.864381520119225,671,3264,24,-1,4,1,4,0,2,2,3,2,413,202510,1,1,202511,-1,2,0,0,2,5.666666666666667,0.0,1.0208643815201193,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.0,0,0,30.0,30,30,30.0,30,30,0.0,0,0,,,,,,,,,,,,,0.8389049191739,0.4825386841574764
5,ins202507120002,0000000876,15,4,0.3333333333333333,0.0,0,57,0.3878260869565217,0.0,1.519304347826087,2875,4368,12,-4,1,1,4,1,4,4,2,2,751,202507,1,1,202511,-4,5,0,0,5,30.33333333333333,0.0,0.8942608695652174,0.0,0,0,27.8,30,24,27.8,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.8,30,24,27.8,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.8,30,24,27.8,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,24,27.0,30,24,0.0,0,0,0.0,0.0,0.0,27.0,30.0,24.0,27.0,30.0,24.0,0.0,0.0,0.0,0.4087488046818283,0.970270687548106
6,ins202503270001,0000000661,14,8,0.6666666666666666,0.0,0,53,0.5151133501259446,0.0,1.0428211586901763,2382,2484,12,-8,3,1,3,0,4,2,3,2,1020,202503,1,1,202511,-8,9,0,0,9,17.25,0.0,1.2103274559193955,0.0,0,0,27.333333333333332,30,22,27.333333333333332,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.333333333333332,30,22,27.333333333333332,30,22,0.0,0,0,0.0,0.0,0.0,27.333333333333332,30.0,22.0,27.333333333333332,30.0,22.0,0.0,0.0,0.0,0.0,0,0,27.166666666666668,30,22,27.166666666666668,30,22,0.0,0,0,0.0,0.0,0.0,27.166666666666668,30.0,22.0,27.166666666666668,30.0,22.0,0.0,0.0,0.0,0.0,0,0,29.0,30,28,29.0,30,28,0.0,0,0,0.0,0.0,0.0,29.0,30.0,28.0,29.0,30.0,28.0,0.0,0.0,0.0,0.42044686548738724,0.5150990359736408
7,ins202506120001,0000000815,15,5,0.4166666666666667,0.0,0,53,0.935309973045822,0.0,5.304582210242588,371,1968,12,-5,1,1,4,1,4,3,2,2,183,202506,1,1,202511,-5,6,0,0,6,13.666666666666666,0.0,3.1455525606469004,0.0,0,0,27.666666666666668,30,25,27.666666666666668,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,25,27.666666666666668,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,30,25,27.666666666666668,30,25,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,25.0,27.666666666666668,30.0,25.0,0.0,0.0,0.0,0.0,0,0,27.666666666666668,30,26,27.666666666666668,30,26,0.0,0,0,0.0,0.0,0.0,27.666666666666668,30.0,26.0,27.666666666666668,30.0,26.0,0.0,0.0,0.0,-0.16862662454380137,1.0283721957381635
8,ins202504290001,0000000727,12,7,0.5833333333333334,0.0,0,57,0.6235227912211593,0.0,2.0258863252673045,1777,3600,12,-7,2,0,4,2,4,4,3,2,808,202504,1,7,202511,-7,8,0,0,8,25.0,0.0104166666666666,1.8052898142937532,0.125,1,0,27.75,30,23,27.75,30,23,0.125,1,0,,,,,,,,,,,,,0.125,1,0,27.75,30,23,27.75,30,23,0.125,1,0,,,,,,,,,,,,,0.0,0,0,27.0,30,23,27.0,30,23,0.0,0,0,0.0,0.0,0.0,27.0,30.0,23.0,27.0,30.0,23.0,0.0,0.0,0.0,0.0,0,0,26.666666666666668,30,23,26.666666666666668,30,23,0.0,0,0,0.0,0.0,0.0,26.666666666666668,30.0,23.0,26.666666666666668,30.0,23.0,0.0,0.0,0.0,2.495954774706572,0.5587249401339224
9,ins202507190002,0000000890,14,4,0.3333333333333333,0.0,0,64,0.7138461538461538,0.0,2.1784615384615384,650,1416,12,-4,3,0,4,2,4,3,3,2,346,202507,1,1,202511,-4,5,0,0,5,9.833333333333334,0.0,1.44,0.0,0,0,27.6,30,25,27.6,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.6,30,25,27.6,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.6,30,25,27.6,30,25,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.666666666666668,29,26,27.666666666666668,29,26,0.0,0,0,0.0,0.0,0.0,27.666666666666668,29.0,26.0,27.666666666666668,29.0,26.0,0.0,0.0,0.0,2.2694000843125455,0.9830587181067751
