,aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc,agr12_Mean_Due,agr12_Max_Due,agr12_Min_Due,agr12_Mean_Days,agr12_Max_Days,agr12_Min_Days,agr12_Mean_CMax_Days,agr12_Max_CMax_Days,agr12_Min_CMax_Days,agr12_Mean_CMax_Due,agr12_Max_CMax_Due,agr12_Min_CMax_Due,ags12_Mean_Due,ags12_Max_Due,ags12_Min_Due,ags12_Mean_Days,ags12_Max_Days,ags12_Min_Days,ags12_Mean_CMax_Days,ags12_Max_CMax_Days,ags12_Min_CMax_Days,ags12_Mean_CMax_Due,ags12_Max_CMax_Due,ags12_Min_CMax_Due,agr9_Mean_Due,agr9_Max_Due,agr9_Min_Due,agr9_Mean_Days,agr9_Max_Days,agr9_Min_Days,agr9_Mean_CMax_Days,agr9_Max_CMax_Days,agr9_Min_CMax_Days,agr9_Mean_CMax_Due,agr9_Max_CMax_Due,agr9_Min_CMax_Due,ags9_Mean_Due,ags9_Max_Due,ags9_Min_Due,ags9_Mean_Days,ags9_Max_Days,ags9_Min_Days,ags9_Mean_CMax_Days,ags9_Max_CMax_Days,ags9_Min_CMax_Days,ags9_Mean_CMax_Due,ags9_Max_CMax_Due,ags9_Min_CMax_Due,agr6_Mean_Due,agr6_Max_Due,agr6_Min_Due,agr6_Mean_Days,agr6_Max_Days,agr6_Min_Days,agr6_Mean_CMax_Days,agr6_Max_CMax_Days,agr6_Min_CMax_Days,agr6_Mean_CMax_Due,agr6_Max_CMax_Due,agr6_Min_CMax_Due,ags6_Mean_Due,ags6_Max_Due,ags6_Min_Due,ags6_Mean_Days,ags6_Max_Days,ags6_Min_Days,ags6_Mean_CMax_Days,ags6_Max_CMax_Days,ags6_Min_CMax_Days,ags6_Mean_CMax_Due,ags6_Max_CMax_Due,ags6_Min_CMax_Due,agr3_Mean_Due,agr3_Max_Due,agr3_Min_Due,agr3_Mean_Days,agr3_Max_Days,agr3_Min_Days,agr3_Mean_CMax_Days,agr3_Max_CMax_Days,agr3_Min_CMax_Days,agr3_Mean_CMax_Due,agr3_Max_CMax_Due,agr3_Min_CMax_Due,ags3_Mean_Due,ags3_Max_Due,ags3_Min_Due,ags3_Mean_Days,ags3_Max_Days,ags3_Min_Days,ags3_Mean_CMax_Days,ags3_Max_CMax_Days,ags3_Min_CMax_Days,ags3_Mean_CMax_Due,ags3_Max_CMax_Due,ags3_Min_CMax_Due,scorem,score
0,ins202507200001,0000000891,11,1,0.0833333333333333,0.0,0,62,1.2985915492957747,0.0,10.68169014084507,355,3792,12,-1,2,0,4,2,4,4,3,2,145,202507,1,1,202508,-1,2,0,0,2,26.33333333333333,0.0,2.1887323943661974,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,,,,,,,,,,,,,2.0622031048113496,0.724586039906653
1,ins202502160001,0000000583,9,6,0.1666666666666666,0.0,0,57,0.6212121212121212,0.0,8.440191387559809,1254,10584,36,-6,2,0,4,1,4,4,3,2,485,202502,1,7,202508,-6,7,0,0,7,8.166666666666666,0.0039682539682539,2.0279106858054226,0.14285714285714285,1,0,26.428571428571427,30,20,26.428571428571427,30,20,0.14285714285714285,1,0,,,,,,,,,,,,,0.14285714285714285,1,0,26.428571428571427,30,20,26.428571428571427,30,20,0.14285714285714285,1,0,,,,,,,,,,,,,0.16666666666666666,1,0,25.833333333333332,30,20,25.833333333333332,30,20,0.16666666666666666,1,0,0.16666666666666666,1.0,0.0,25.833333333333332,30.0,20.0,25.833333333333332,30.0,20.0,0.16666666666666666,1.0,0.0,0.0,0,0,24.0,28,20,24.0,28,20,0.0,0,0,0.0,0.0,0.0,24.0,28.0,20.0,24.0,28.0,20.0,0.0,0.0,0.0,1.7010848541166004,1.806190527364656
2,ins202507160001,0000000883,14,1,0.0416666666666666,0.0,0,64,0.6722783389450057,0.0,4.552188552188552,891,4056,24,-1,3,1,4,2,4,3,3,2,430,202507,1,1,202508,-1,2,0,0,2,7.041666666666667,0.0,0.8619528619528619,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.5,30,29,29.5,30,29,0.0,0,0,,,,,,,,,,,,,2.4254741945894436,1.642615042388442
3,ins202501130002,0000000516,12,7,0.2916666666666667,0.0,0,56,0.4592529711375212,0.0,0.8505942275042445,4712,4008,24,-7,2,1,2,2,4,3,3,2,1997,202501,1,1,202508,-7,8,0,0,8,6.958333333333333,0.0,0.7073429541595926,0.0,0,0,25.5,30,21,25.5,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.5,30,21,25.5,30,21,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.0,29,21,25.0,29,21,0.0,0,0,0.0,0.0,0.0,25.0,29.0,21.0,25.0,29.0,21.0,0.0,0.0,0.0,0.0,0,0,23.333333333333332,27,21,23.333333333333332,27,21,0.0,0,0,0.0,0.0,0.0,23.333333333333332,27.0,21.0,23.333333333333332,27.0,21.0,0.0,0.0,0.0,0.7869946987434066,1.3349845692404496
4,ins202410240002,0000000354,14,10,0.2777777777777778,0.0,0,70,0.5853658536585366,0.0,7.52067868504772,943,7092,36,-10,3,1,4,2,4,4,3,2,355,202410,1,1,202508,-10,11,0,0,11,5.472222222222222,0.0,2.6744432661717923,0.0,0,0,27.545454545454547,30,19,27.545454545454547,30,19,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.0,30,19,27.0,30,19,0.0,0,0,0.0,0.0,0.0,27.0,30.0,19.0,27.0,30.0,19.0,0.0,0.0,0.0,0.0,0,0,26.0,29,19,26.0,29,19,0.0,0,0,0.0,0.0,0.0,26.0,29.0,19.0,26.0,29.0,19.0,0.0,0.0,0.0,0.0,0,0,27.666666666666668,29,25,27.666666666666668,29,25,0.0,0,0,0.0,0.0,0.0,27.666666666666668,29.0,25.0,27.666666666666668,29.0,25.0,0.0,0.0,0.0,3.085085458770914,1.8300528561994045
5,ins202501050002,0000000500,14,7,0.2916666666666667,0.0,0,61,0.4791066282420749,0.0,1.9020172910662825,1388,2640,24,-7,1,1,4,1,4,2,3,2,555,202501,1,1,202508,-7,8,0,0,8,4.583333333333333,0.0,1.0338616714697406,0.0,0,0,27.375,30,24,27.375,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.375,30,24,27.375,30,24,0.0,0,0,,,,,,,,,,,,,0.0,0,0,27.166666666666668,30,24,27.166666666666668,30,24,0.0,0,0,0.0,0.0,0.0,27.166666666666668,30.0,24.0,27.166666666666668,30.0,24.0,0.0,0.0,0.0,0.0,0,0,26.0,29,24,26.0,29,24,0.0,0,0,0.0,0.0,0.0,26.0,29.0,24.0,26.0,29.0,24.0,0.0,0.0,0.0,0.6417017538890054,0.8298548831201347
6,ins202504010002,0000000672,14,4,0.3333333333333333,0.0,0,66,0.5733333333333334,0.0,1.016470588235294,1275,1296,12,-4,2,1,4,0,4,4,3,2,623,202504,1,1,202508,-4,5,0,0,5,9.0,0.0,0.912156862745098,0.0,0,0,26.0,30,18,26.0,30,18,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.0,30,18,26.0,30,18,0.0,0,0,,,,,,,,,,,,,0.0,0,0,26.0,30,18,26.0,30,18,0.0,0,0,,,,,,,,,,,,,0.0,0,0,24.666666666666668,29,18,24.666666666666668,29,18,0.0,0,0,0.0,0.0,0.0,24.666666666666668,29.0,18.0,24.666666666666668,29.0,18.0,0.0,0.0,0.0,1.9459465841414816,1.0767945955771225
7,ins202506270001,0000000845,15,2,0.1666666666666666,0.0,0,51,0.9772727272727272,0.0,7.090909090909091,396,2808,12,-2,4,1,4,2,4,2,3,2,153,202506,1,1,202508,-2,3,0,0,3,19.5,0.0,2.159090909090909,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,29.0,30,27,29.0,30,27,0.0,0,0,0.0,0.0,0.0,29.0,30.0,27.0,29.0,30.0,27.0,0.0,0.0,0.0,2.656004711076931,0.05385936719556983
8,ins202506130002,0000000818,9,2,0.0555555555555555,0.0,0,47,0.5411922304085733,0.0,4.750167448091092,1493,7092,36,-2,4,1,1,3,4,3,3,2,611,202506,1,1,202508,-2,3,0,0,3,5.472222222222222,0.0,0.8050904219691896,0.0,0,0,25.333333333333332,30,22,25.333333333333332,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.333333333333332,30,22,25.333333333333332,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.333333333333332,30,22,25.333333333333332,30,22,0.0,0,0,,,,,,,,,,,,,0.0,0,0,25.333333333333332,30,22,25.333333333333332,30,22,0.0,0,0,0.0,0.0,0.0,25.333333333333332,30.0,22.0,25.333333333333332,30.0,22.0,0.0,0.0,0.0,2.662664182214326,0.025075471058277676
9,ins202409150002,0000000276,12,11,0.9166666666666666,0.0,0,66,0.6432681242807825,0.0,1.7261219792865363,869,1500,12,-11,2,0,4,0,3,2,3,2,434,202409,1,1,202508,-11,12,0,0,12,10.416666666666666,0.0,2.2255466052934407,0.0,0,0,28.333333333333332,30,26,28.333333333333332,30,26,0.0,0,0,0.0,0.0,0.0,28.333333333333332,30.0,26.0,28.333333333333332,30.0,26.0,0.0,0.0,0.0,0.0,0,0,28.444444444444443,30,26,28.444444444444443,30,26,0.0,0,0,0.0,0.0,0.0,28.444444444444443,30.0,26.0,28.444444444444443,30.0,26.0,0.0,0.0,0.0,0.0,0,0,28.166666666666668,30,26,28.166666666666668,30,26,0.0,0,0,0.0,0.0,0.0,28.166666666666668,30.0,26.0,28.166666666666668,30.0,26.0,0.0,0.0,0.0,0.0,0,0,27.333333333333332,29,26,27.333333333333332,29,26,0.0,0,0,0.0,0.0,0.0,27.333333333333332,29.0,26.0,27.333333333333332,29.0,26.0,0.0,0.0,0.0,-1.5180754941567898,0.16879594950365126
10,ins202409220002,0000000290,13,11,0.3055555555555556,0.0,0,60,0.5634991119005328,0.0,2.8454706927175843,2252,6408,36,-11,2,0,3,0,4,1,3,2,1091,202409,1,7,202508,-11,12,0,0,12,4.944444444444445,0.011574074074074,1.4329484902309058,0.4166666666666667,1,0,27.833333333333332,30,24,27.833333333333332,30,24,0.4166666666666667,1,0,0.4166666666666667,1.0,0.0,27.833333333333332,30.0,24.0,27.833333333333332,30.0,24.0,0.4166666666666667,1.0,0.0,0.3333333333333333,1,0,27.77777777777778,30,26,27.77777777777778,30,26,0.3333333333333333,1,0,0.3333333333333333,1.0,0.0,27.77777777777778,30.0,26.0,27.77777777777778,30.0,26.0,0.3333333333333333,1.0,0.0,0.0,0,0,27.5,30,26,27.5,30,26,0.0,0,0,0.0,0.0,0.0,27.5,30.0,26.0,27.5,30.0,26.0,0.0,0.0,0.0,0.0,0,0,28.0,30,26,28.0,30,26,0.0,0,0,0.0,0.0,0.0,28.0,30.0,26.0,28.0,30.0,26.0,0.0,0.0,0.0,-0.9366328627226616,0.2959262621427905
11,ins202506260002,0000000844,14,2,0.0833333333333333,0.0,0,68,0.7149700598802395,0.0,4.82874251497006,1670,8064,24,-2,4,0,4,0,3,2,3,2,858,202506,1,1,202508,-2,3,0,0,3,14.0,0.0,1.1173652694610778,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,,,,,,,,,,,,,0.0,0,0,28.666666666666668,30,27,28.666666666666668,30,27,0.0,0,0,0.0,0.0,0.0,28.666666666666668,30.0,27.0,28.666666666666668,30.0,27.0,0.0,0.0,0.0,-0.014917990281222593,0.9994723144639528
