aid,cid,act_days,act_paid_installments,act_utl,act_dueutl,act_due,act_age,act_cc,act_dueinc,act_loaninc,app_income,app_loan_amount,app_n_installments,act_seniority,app_nom_branch,app_nom_gender,app_nom_job_code,app_number_of_children,app_nom_marital_status,app_nom_city,app_nom_home_status,app_nom_cars,app_spendings,fin_period,status,coll_status,period,act_cus_seniority,act_cus_n_loans_hist,act_cus_n_statC,act_cus_n_statB,act_cus_n_loans_act,act_cus_utl,act_cus_dueutl,act_cus_cc
ins202503100001,0000000627,14,7,0.19444444444444445,0.0,0,71,0.7671732522796353,0.0,6.127659574468085,1645,10080,36,-7,4,0,4,1,3,4,3,2,982,202503,1,1,202510,-7,8,0,0,8,7.777777777777778,0.0,1.958662613981763
ins202506210001,0000000833,11,4,0.16666666666666666,0.0,0,73,0.6521739130434783,0.0,4.057971014492754,1035,4200,24,-4,2,0,4,2,4,3,3,2,500,202506,1,1,202510,-4,5,0,0,5,7.291666666666667,0.0,1.328502415458937
ins202411290001,0000000425,12,11,0.9166666666666666,0.0,0,62,0.5236032914681681,0.0,0.7327847553053269,2309,1692,12,-11,2,1,4,2,3,3,3,2,1068,202411,1,1,202510,-11,12,0,0,12,11.75,0.0,1.1953226504980512
ins202504190001,0000000707,14,6,0.5,0.0,0,64,0.43106153041659406,0.0,0.4727209342862123,5737,2712,12,-6,3,0,2,0,3,3,3,2,2247,202504,1,7,202510,-6,7,0,0,7,18.833333333333332,0.023809523809523808,0.6674219975597002
ins202502060001,0000000563,9,8,0.2222222222222222,0.0,0,54,0.6084848484848485,0.0,7.8545454545454545,825,6480,36,-8,3,1,4,0,4,3,3,2,322,202502,1,7,202510,-8,9,0,0,9,5.0,0.0030864197530864196,2.353939393939394
ins202501060001,0000000501,15,9,0.25,0.0,0,65,0.6702937976060935,0.0,6.228509249183896,919,5724,36,-9,2,1,4,2,4,1,3,2,457,202501,1,1,202510,-9,10,0,0,10,4.416666666666667,0.0,2.2274211099020675
ins202507160001,0000000883,12,3,0.125,0.0,0,65,0.6722783389450057,0.0,4.552188552188552,891,4056,24,-3,3,1,4,2,4,3,3,2,430,202507,1,1,202510,-3,4,0,0,4,7.041666666666667,0.0,1.2413019079685745
ins202408310002,0000000246,15,14,0.3888888888888889,0.0,0,67,0.5380811078140455,0.0,2.314540059347181,2022,4680,36,-14,4,1,4,1,3,3,3,2,958,202408,1,7,202510,-14,15,0,0,15,3.611111111111111,0.003703703703703704,1.4381800197823937
ins202411100001,0000000387,14,11,0.4583333333333333,0.0,0,70,0.7845360824742268,0.0,6.185567010309279,970,6000,24,-11,3,0,4,3,3,4,3,2,511,202411,1,1,202510,-11,12,0,0,12,10.416666666666666,0.0,3.6195876288659794
ins202503220002,0000000652,12,7,0.2916666666666667,0.0,0,57,0.670556552962298,0.0,6.010771992818672,1114,6696,24,-7,2,1,4,1,4,2,3,2,468,202503,1,1,202510,-7,8,0,0,8,11.625,0.0,2.423698384201077
ins202508140002,0000000942,9,2,0.16666666666666666,0.0,0,59,0.659965034965035,0.0,2.800699300699301,1144,3204,12,-2,4,0,4,2,4,2,3,2,488,202508,1,1,202510,-2,3,0,0,3,22.25,0.0,1.1267482517482517
ins202504200002,0000000710,9,6,0.5,0.0,0,53,0.44617932339720845,0.0,0.8317955997161107,4227,3516,12,-6,3,0,2,0,4,3,3,2,1593,202504,1,1,202510,-6,7,0,0,7,24.416666666666668,0.0,0.8620771232552638
ins202509220001,0000001019,13,1,0.08333333333333333,0.0,0,58,1.0,0.0,7.155672823218997,758,5424,12,0,3,1,4,0,4,2,3,2,306,202509,1,1,202510,0,2,0,0,2,37.666666666666664,0.0,1.596306068601583
ins202501250001,0000000539,13,9,0.75,0.0,0,53,0.4477848101265823,0.0,1.860759493670886,1264,2352,12,-9,1,1,4,1,4,2,3,1,370,202501,1,1,202510,-9,10,0,0,10,16.333333333333332,0.0,1.8433544303797469
ins202409100002,0000000266,15,13,0.5416666666666666,0.0,0,71,0.7815126050420168,0.0,6.554621848739496,476,3120,24,-13,3,0,4,0,2,3,3,2,242,202409,1,7,202510,-13,14,0,0,14,5.416666666666667,0.002976190476190476,4.331932773109243
ins202509240001,0000001023,15,1,0.08333333333333333,0.0,0,63,0.6927710843373494,0.0,2.4397590361445785,1328,3240,12,0,2,0,4,1,4,1,3,2,650,202509,1,1,202510,0,2,0,0,2,22.5,0.0,0.8960843373493976
ins202504030002,0000000676,11,6,0.16666666666666666,0.0,0,54,0.33161456654850147,0.0,2.1231066709635837,3103,6588,36,-6,3,1,3,2,4,3,3,1,846,202504,1,1,202510,-6,7,0,0,7,5.083333333333333,0.0,0.6854656783757654
ins202504130002,0000000696,12,6,0.5,0.0,0,63,0.5691542288557214,0.0,3.37910447761194,1005,3396,12,-6,4,1,4,0,4,3,2,2,289,202504,1,1,202510,-6,7,0,0,7,23.583333333333332,0.0,2.2587064676616917
ins202506280001,0000000847,15,4,0.3333333333333333,0.0,0,53,0.49508489722966936,0.0,0.22341376228775692,6714,1500,12,-4,3,1,2,1,4,3,3,2,3199,202506,1,1,202510,-4,5,0,0,5,10.416666666666666,0.0,0.5695561513255883
ins202503190001,0000000645,13,7,0.5833333333333334,0.0,0,52,0.4289030760301799,0.0,2.1520603598374928,1723,3708,12,-7,1,1,3,2,4,2,3,1,430,202503,1,1,202510,-7,8,0,0,8,25.75,0.0,1.6842716192687173
ins202505270002,0000000784,14,5,0.20833333333333334,0.0,0,69,0.6624393882879522,0.0,1.2622155911973145,2681,3384,24,-5,4,1,4,0,2,3,3,2,1635,202505,1,1,202510,-5,6,0,0,6,5.875,0.0,0.9254009697873927
ins202503280001,0000000663,15,7,0.5833333333333334,0.0,0,61,0.640722724113968,0.0,1.08408617095205,1439,1560,12,-7,3,0,4,0,4,3,3,2,792,202503,1,1,202510,-7,8,0,0,8,10.833333333333334,0.0,1.2731063238359972
ins202506220002,0000000836,15,4,0.3333333333333333,0.0,0,49,0.3372949447606294,0.0,0.5704720455306327,5974,3408,12,-4,2,1,2,1,4,3,3,1,1731,202506,1,1,202510,-4,5,0,0,5,23.666666666666668,0.0,0.5274522932708403
ins202507250002,0000000902,15,3,0.25,0.0,0,65,0.7843003412969284,0.0,2.8505119453924914,1465,4176,12,-3,2,1,4,0,2,3,3,2,801,202507,1,7,202510,-3,4,0,0,4,29.0,0.020833333333333332,1.4969283276450511
ins202506130002,0000000818,11,4,0.1111111111111111,0.0,0,47,0.5411922304085733,0.0,4.750167448091092,1493,7092,36,-4,4,1,1,3,4,3,3,2,611,202506,1,1,202510,-4,5,0,0,5,5.472222222222222,0.0,1.0689886135298057
ins202507170001,0000000885,15,3,0.25,0.0,0,54,0.4806702731231033,0.0,0.2311650613537406,7579,1752,12,-3,2,1,2,0,4,1,3,2,3497,202507,1,1,202510,-3,4,0,0,4,12.166666666666666,0.0,0.5384615384615384
ins202507100001,0000000871,14,3,0.25,0.0,0,55,0.8686868686868687,0.0,4.2727272727272725,792,3384,12,-3,2,1,4,1,4,2,3,2,406,202507,1,1,202510,-3,4,0,0,4,23.5,0.0,1.9368686868686869
ins202408250001,0000000233,14,14,0.3888888888888889,0.0,0,61,0.5443037974683544,0.0,4.810126582278481,1422,6840,36,-14,3,0,4,0,4,4,3,2,584,202408,1,1,202510,-14,15,0,0,15,5.277777777777778,0.0,2.4149085794655414
ins202504180002,0000000706,10,6,0.16666666666666666,0.0,0,61,0.9473251028806584,0.0,9.096296296296297,1215,11052,36,-6,4,0,4,0,4,1,3,2,844,202504,1,7,202510,-6,7,0,0,7,8.527777777777779,0.007936507936507936,2.4633744855967077
ins202508100001,0000000933,15,2,0.16666666666666666,0.0,0,54,0.8874773139745916,0.0,4.072595281306715,551,2244,12,-2,3,1,4,0,4,2,3,2,302,202508,1,1,202510,-2,3,0,0,3,15.583333333333334,0.0,1.5662431941923776
ins202505130001,0000000755,13,5,0.4166666666666667,0.0,0,56,0.672562358276644,0.0,2.019047619047619,2205,4452,12,-5,3,1,3,2,4,4,3,2,1112,202505,1,1,202510,-5,6,0,0,6,30.916666666666668,0.0,1.5138321995464852
ins202506060001,0000000803,12,4,0.16666666666666666,0.0,0,59,0.710801393728223,0.0,7.149825783972125,574,4104,24,-4,3,1,4,0,4,2,3,2,237,202506,1,1,202510,-4,5,0,0,5,7.125,0.0,1.9024390243902438
ins202410240002,0000000354,15,12,0.3333333333333333,0.0,0,70,0.5853658536585366,0.0,7.52067868504772,943,7092,36,-12,3,1,4,2,4,4,3,2,355,202410,1,1,202510,-12,13,0,0,13,5.472222222222222,0.0,3.092258748674443
ins202505230001,0000000775,8,5,0.20833333333333334,0.0,0,58,0.6658400495970241,0.0,5.490390576565406,1613,8856,24,-5,3,1,4,0,2,3,3,2,705,202505,1,1,202510,-5,6,0,0,6,15.375,0.0,1.8096714197148172
ins202504290002,0000000728,9,6,0.5,0.0,0,61,0.8210862619808307,0.0,6.364217252396166,626,3984,12,-6,4,0,4,0,4,2,2,1,182,202504,1,7,202510,-6,7,0,0,7,27.666666666666668,0.023809523809523808,4.003194888178914
ins202509070002,0000000990,12,1,0.08333333333333333,0.0,0,51,0.5513431542461005,0.0,1.0918544194107451,4616,5040,12,0,2,0,2,2,4,2,2,2,2125,202509,1,1,202510,0,2,0,0,2,35.0,0.0,0.6423310225303293
ins202508200001,0000000953,14,2,0.16666666666666666,0.0,0,59,0.7131011608623549,0.0,3.6616915422885574,603,2208,12,-2,2,0,4,3,4,4,3,2,246,202508,1,1,202510,-2,3,0,0,3,15.333333333333334,0.0,1.3233830845771144
ins202508240002,0000000962,15,2,0.08333333333333333,0.0,0,50,0.4445547362450369,0.0,0.7997731140102099,7052,5640,24,-2,2,1,2,0,4,3,3,1,2900,202508,1,1,202510,-2,3,0,0,3,9.791666666666666,0.0,0.5112024957458877
ins202508030001,0000000919,12,2,0.16666666666666666,0.0,0,65,0.8085106382978723,0.0,2.368794326241135,846,2004,12,-2,1,1,4,0,4,1,3,2,517,202508,1,1,202510,-2,3,0,0,3,13.916666666666666,0.0,1.2033096926713949
ins202509170001,0000001009,15,1,0.08333333333333333,0.0,0,54,0.4660921693518172,0.0,0.15623829149494192,10676,1668,12,0,3,0,2,2,4,2,3,2,4837,202509,1,1,202510,0,2,0,0,2,11.583333333333334,0.0,0.47911202697639566
ins202508270002,0000000968,15,2,0.08333333333333333,0.0,0,53,0.9675174013921114,0.0,10.524361948955917,431,4536,24,-2,2,1,4,1,4,2,3,2,228,202508,1,1,202510,-2,3,0,0,3,7.875,0.0,1.8445475638051043
ins202501280002,0000000546,8,9,0.75,0.0,0,56,0.5921951219512195,0.0,1.838048780487805,1025,1884,12,-9,1,1,4,1,4,1,3,2,450,202501,1,1,202510,-9,10,0,0,10,13.083333333333334,0.0,1.9707317073170731
ins202501170002,0000000524,14,9,0.75,0.0,0,58,0.6376811594202898,0.0,1.4409937888198758,966,1392,12,-9,4,1,4,0,4,1,3,2,500,202501,1,1,202510,-9,10,0,0,10,9.666666666666666,0.0,1.7184265010351967
ins202504120002,0000000694,6,6,0.5,0.0,0,65,0.9407744874715261,0.0,3.334851936218679,439,1464,12,-6,2,1,4,0,4,2,3,2,291,202504,1,1,202510,-6,7,0,0,7,10.166666666666666,0.0,2.6082004555808656
ins202507060002,0000000864,15,3,0.08333333333333333,0.0,0,61,0.5766002098635886,0.0,3.777544596012592,1906,7200,36,-3,3,0,3,1,4,2,3,2,899,202507,1,1,202510,-3,4,0,0,4,5.555555555555555,0.0,0.891395592864638
ins202507050001,0000000861,10,3,0.25,0.0,0,55,0.6104944500504541,0.0,2.7971745711402622,991,2772,12,-3,3,0,4,2,4,3,3,1,374,202507,1,1,202510,-3,4,0,0,4,19.25,0.0,1.3097880928355197
ins202501220001,0000000533,11,9,0.75,0.0,0,68,0.8481291269258987,0.0,1.6375641966250918,1363,2232,12,-9,4,0,4,0,2,2,3,2,970,202501,1,1,202510,-9,10,0,0,10,15.5,0.0,2.0763022743947177
ins202507180002,0000000888,11,3,0.25,0.0,0,57,0.6321525885558583,0.0,2.517711171662125,734,1848,12,-3,4,0,4,1,4,3,3,2,310,202507,1,1,202510,-3,4,0,0,4,12.833333333333334,0.0,1.2615803814713897
ins202505290001,0000000787,11,5,0.4166666666666667,0.0,0,68,0.7806539509536785,0.0,3.7438692098092643,734,2748,12,-5,1,1,4,0,2,2,3,2,344,202505,1,7,202510,-5,6,0,0,6,19.083333333333332,0.013888888888888888,2.3405994550408717
ins202507130001,0000000877,10,3,0.25,0.0,0,66,0.7967032967032966,0.0,1.0695970695970696,1638,1752,12,-3,1,1,4,0,4,2,3,2,1159,202507,1,1,202510,-3,4,0,0,4,12.166666666666666,0.0,1.064102564102564
ins202505150002,0000000760,12,5,0.4166666666666667,0.0,0,65,0.6867469879518072,0.0,3.7349397590361444,498,1860,12,-5,3,0,4,0,3,2,3,1,187,202505,1,1,202510,-5,6,0,0,6,12.916666666666666,0.0,2.2429718875502007
ins202503250002,0000000658,14,7,0.5833333333333334,0.0,0,60,0.5866182572614108,0.0,2.2095435684647304,1928,4260,12,-7,3,1,4,0,4,2,3,2,776,202503,1,1,202510,-7,8,0,0,8,29.583333333333332,0.0,1.8755186721991701
ins202505010002,0000000732,14,5,0.4166666666666667,0.0,0,58,0.3909849749582638,0.0,0.6410684474123539,2995,1920,12,-5,1,1,3,1,4,2,2,2,1011,202505,1,1,202510,-5,6,0,0,6,13.333333333333334,0.0,0.6580968280467445
ins202406210001,0000000103,8,16,0.6666666666666666,0.0,0,66,0.6530864197530865,0.0,2.8,1620,4536,24,-16,3,1,4,0,4,3,3,2,869,202406,1,7,202510,-16,17,0,0,17,7.875,0.012254901960784314,2.5197530864197533
